H,1551553597,147519
U,1551553597,64657
X,1551553598,386588,1151
X,1551553599,386661,1522
X,1551553600,387326,943
X,1551553600,387667,539
P,1551553600,5131
X,1551553601,387525,665
X,1551553601,387599,1054
X,1551553602,388320,532
X,1551553602,388590,818
X,1551553603,388405,503
X,1551553604,388344,449
X,1551553604,388157,433
X,1551553605,388040,522
X,1551553605,388434,999
X,1551553606,388514,478
X,1551553606,387851,1211
X,1551553607,387376,369
X,1551553607,387067,1380
X,1551553608,386832,1606
X,1551553609,387249,1260
X,1551553609,387515,722
X,1551553610,387348,869
X,1551553610,387258,500
X,1551553611,387678,684
X,1551553611,387526,725
X,1551553612,387949,855
X,1551553613,388159,642
X,1551553613,388082,474
A,1551553613,387910,1332
T,1551553613,2812
U,1551553614,64657
X,1551553615,388417,456
X,1551553616,388650,594
X,1551553616,388707,361
X,1551553617,388725,322
X,1551553617,388287,717
X,1551553618,388160,810
X,1551553619,387842,811
X,1551553619,386242,2829
X,1551553619,384832,2962
X,1551553619,379873,7798
X,1551553620,374926,6596
X,1551553620,381341,5976
X,1551553621,382264,3361
X,1551553622,384677,2613
X,1551553622,385710,4866
X,1551553623,387909,1604
X,1551553623,388355,599
X,1551553624,388270,883
X,1551553624,388217,437
X,1551553625,388296,304
X,1551553626,388328,594
X,1551553626,388411,327
X,1551553627,388344,493
X,1551553627,388392,492
X,1551553628,388611,492
X,1551553628,388635,404
X,1551553629,388478,396
P,1551553629,5130
X,1551553629,388427,572
X,1551553630,388580,588
A,1551553630,388406,883
T,1551553630,2812
U,1551553631,64657
X,1551553632,388289,620
X,1551553633,388433,530
X,1551553633,388715,599
X,1551553634,388865,695
X,1551553634,389416,770
X,1551553635,389221,597
X,1551553635,388830,550
X,1551553636,388464,667
X,1551553637,388156,678
X,1551553637,387830,768
X,1551553638,388091,670
X,1551553638,387816,498
X,1551553639,387585,1532
X,1551553639,387536,645
X,1551553640,388089,471
X,1551553641,388352,1065
X,1551553641,388339,793
X,1551553642,388547,552
X,1551553642,388644,471
X,1551553643,388558,419
X,1551553643,388682,503
X,1551553644,388938,1196
X,1551553645,388702,535
A,1551553645,388461,1880
T,1551553645,2812
U,1551553645,64657
X,1551553646,389077,465
X,1551553647,389005,624
X,1551553648,389095,634
X,1551553648,388939,429
X,1551553649,388327,1207
X,1551553649,387928,855
X,1551553650,387982,604
X,1551553650,388087,1078
X,1551553651,388201,587
X,1551553652,388443,458
X,1551553652,388366,540
X,1551553653,388610,635
X,1551553653,389020,556
X,1551553654,389260,851
X,1551553654,388968,652
X,1551553655,388657,595
X,1551553656,388713,499
X,1551553656,388825,592
X,1551553657,388961,580
X,1551553657,388604,530
X,1551553658,389077,1075
X,1551553658,388787,518
X,1551553659,388353,691
A,1551553659,388689,1332
T,1551553659,2812
U,1551553659,64657
P,1551553659,5012
X,1551553660,388421,993
X,1551553660,388632,531
X,1551553661,388748,322
X,1551553662,388738,204
X,1551553662,388644,340
X,1551553663,388363,932
X,1551553663,388093,656
X,1551553664,387935,615
X,1551553664,387561,876
X,1551553665,387189,728
X,1551553666,387011,1441
X,1551553666,386534,833
X,1551553667,386843,1608
X,1551553667,385776,3714
X,1551553668,387103,2355
X,1551553668,387860,1085
X,1551553669,388579,1442
X,1551553670,388773,350
X,1551553670,388760,450
X,1551553671,388361,439
X,1551553671,388741,674
X,1551553672,388825,530
X,1551553672,388729,683
X,1551553673,388599,608
X,1551553674,388573,502
X,1551553674,388492,298
A,1551553674,388335,2291
T,1551553674,2812
U,1551553675,64657
X,1551553676,388554,629
X,1551553677,388685,676
X,1551553677,388595,421
X,1551553678,388559,450
X,1551553678,388366,482
X,1551553679,388055,609
X,1551553679,387995,793
X,1551553680,388142,511
X,1551553681,388559,501
X,1551553681,388648,457
X,1551553682,388785,526
X,1551553682,388931,791
X,1551553683,388886,429
X,1551553683,388878,323
X,1551553684,388880,569
X,1551553685,389029,517
X,1551553685,388990,481
X,1551553686,388945,508
X,1551553686,388964,666
X,1551553687,388774,416
A,1551553687,388661,1034
T,1551553687,2812
U,1551553687,64657
P,1551553689,5128
X,1551553689,389046,722
X,1551553689,388902,457
X,1551553690,388848,343
X,1551553691,389060,640
X,1551553691,389124,590
