91791,377035,246
T,1554591792,2823
R,1554591792,5C00DDFC91
X,1554591793,376870,635
X,1554591794,376880,437
X,1554591795,376834,599
X,1554591795,376830,578
X,1554591796,376886,677
P,1554591796,4721
X,1554591796,376943,751
X,1554591797,376952,518
X,1554591797,376942,642
X,1554591798,376834,343
X,1554591799,376823,449
X,1554591799,376975,438
X,1554591800,376966,574
X,1554591800,376963,562
X,1554591801,377004,362
X,1554591801,376936,11607
X,1554591802,377464,2197
X,1554591803,375127,8011
X,1554591803,377197,17195
X,1554591804,376483,11359
X,1554591804,376227,11253
X,1554591804,377326,26094
X,1554591804,377140,18818
X,1554591805,376709,11333
X,1554591806,376639,14196
X,1554591806,376713,2722
X,1554591807,377779,19726
X,1554591807,376686,3615
X,1554591808,376993,3779
X,1554591808,376736,1011
X,1554591809,376736,1126
X,1554591809,376861,443
X,1554591810,376851,495
X,1554591811,376850,439
X,1554591811,376900,744
X,1554591812,376993,412
X,1554591812,377032,541
A,1554591812,376909,209
T,1554591812,2823
R,1554591813,5C00DDFC91
X,1554591814,376880,656
X,1554591815,376919,501
X,1554591815,376951,752
X,1554591816,377462,2659
X,1554591817,375031,6963
X,1554591817,377079,13290
X,1554591818,376293,25635
X,1554591818,376651,21392
X,1554591819,377114,5653
X,1554591819,376750,2580
X,1554591820,376917,9347
X,1554591821,376567,11651
X,1554591821,377632,5457
