169305,5096
P,1562969334,5095
P,1562969363,5096
P,1562969393,5096
P,1562969422,5095
P,1562969451,5095
P,1562969481,5097
P,1562969510,5096
P,1562969539,5097
P,1562969569,5094
P,1562969599,5093
P,1562969628,5097
P,1562969657,5096
P,1562969687,5096
P,1562969716,5095
P,1562969745,5098
P,1562969774,5095
P,1562969804,5095
P,1562969833,5097
P,1562969863,5095
P,1562969892,5095
P,1562969922,5098
P,1562969951,5094
P,1562969980,5097
P,1562970010,5095
P,1562970039,5095
P,1562970068,5098
P,1562970097,5096
P,1562970127,5096
P,1562970157,5097
P,1562970186,5096
P,1562970216,5096
P,1562970245,5098
P,1562970274,5094
P,1562970303,5094
P,1562970333,5096
P,1562970362,5096
P,1562970391,5096
P,1562970421,5097
P,1562970451,5097
P,1562970480,5097
P,1562970509,5096
P,1562970539,5095
P,1562970568,5094
P,1562970597,5096
P,1562970627,5097
P,1562970656,5096
P,1562970685,5096
P,1562970715,5097
P,1562970746,5097
P,1562970775,5096
P,1562970804,5096
P,1562970834,5096
P,1562970863,5096
P,1562970892,5095
P,1562970921,5094
P,1562970951,5095
P,1562970980,5095
P,1562971009,5097
P,1562971040,5093
P,1562971069,5097
P,1562971098,5096
P,1562971127,5095
P,1562971157,5095
P,1562971186,5097
P,1562971215,5098
P,1562971245,5096
P,1562971274,5094
P,1562971303,5095
P,1562971333,5095
P,1562971363,5097
P,1562971392,5096
P,1562971421,5097
P,1562971451,5094
P,1562971480,5096
P,1562971509,5097
P,1562971538,5095
P,1562971568,5094
P,1562971597,5096
P,1562971627,5097
P,1562971656,5097
P,1562971686,5097
O,1562971713,144695,980
O,1562971713,144832,174
O,1562971714,144867,110
O,1562971714,145015,125
P,1562971715,5087
O,1562971715,144972,118
O,1562971715,145051,72
