,148269,818
X,1553467564,147752,759
X,1553467565,147183,169
X,1553467566,147097,114
X,1553467566,146970,235
X,1553467567,146817,131
X,1553467567,146755,142
X,1553467568,146641,139
X,1553467568,146523,147
X,1553467569,146483,123
P,1553467569,4986
O,1553467570,146408,110
O,1553467570,146357,130
O,1553467570,146294,102
O,1553467570,146251,97
O,1553467571,146218,113
O,1553467571,146160,139
O,1553467572,146111,62
O,1553467573,146087,77
O,1553467573,146030,133
O,1553467574,145988,93
O,1553467574,145968,94
O,1553467575,145975,109
O,1553467575,145931,92
O,1553467576,145905,101
O,1553467577,145855,115
O,1553467577,145786,128
O,1553467578,145754,66
O,1553467578,145763,99
O,1553467579,145752,117
O,1553467579,145753,91
O,1553467580,145732,67
O,1553467580,145741,104
O,1553467581,145726,98
O,1553467582,145729,50
O,1553467582,145693,114
O,1553467583,145718,109
O,1553467583,145726,103
O,1553467584,145718,88
O,1553467584,145724,76
O,1553467585,145734,63
O,1553467586,145714,143
O,1553467586,145718,131
O,1553467587,145733,78
O,1553467587,145742,83
O,1553467588,145710,153
O,1553467588,145651,85
O,1553467589,145555,159
O,1553467590,145517,83
O,1553467590,145536,99
O,1553467591,145512,97
O,1553467591,145515,128
O,1553467592,145510,136
O,1553467592,145518,83
O,1553467593,145494,111
O,1553467594,145499,104
O,1553467594,145525,79
O,1553467595,145494,74
O,1553467595,145438,107
O,1553467596,145438,124
O,1553467596,145412,67
O,1553467597,145410,167
O,1553467598,145369,119
O,1553467598,145377,111
P,1553467599,4986
O,1553467599,145309,198
O,1553467599,145299,138
O,1553467600,145305,143
O,1553467600,145295,163
O,1553467601,145269,138
O,1553467602,145261,145
O,1553467602,145287,79
O,1553467603,145317,134
O,1553467603,145297,106
O,1553467604,145315,91
