H,1551231069,147519
T,1551231069,2766
R,1551231069,5C00DDFC91
X,1551231071,372352,439
X,1551231071,372470,455
X,1551231072,372425,642
X,1551231072,372315,383
X,1551231073,372238,413
X,1551231074,372171,492
X,1551231074,372230,428
X,1551231075,372321,377
P,1551231075,5107
X,1551231075,372444,694
X,1551231076,372340,313
X,1551231076,372233,517
X,1551231077,372174,390
X,1551231078,372194,544
X,1551231078,372286,448
X,1551231079,372462,700
X,1551231079,372375,450
X,1551231080,372310,425
X,1551231080,372219,424
X,1551231080,372101,558
X,1551231081,372153,679
A,1551231081,372290,369
T,1551231081,2766
R,1551231081,5C00DDFC91
X,1551231083,372215,470
X,1551231083,372294,639
X,1551231084,372252,595
X,1551231084,372267,460
X,1551231085,372199,702
X,1551231085,372221,310
X,1551231086,372034,619
X,1551231087,371678,651
X,1551231087,371710,483
X,1551231088,371751,548
X,1551231088,371865,463
X,1551231089,372035,439
X,1551231089,371829,466
X,1551231090,371920,435
X,1551231090,371793,566
X,1551231091,371759,696
X,1551231092,371737,426
X,1551231092,371989,563
X,1551231093,371852,442
X,1551231093,371967,530
A,1551231093,371968,616
T,1551231093,2766
R,1551231094,5C00DDFC91
X,1551231095,372059,544
X,1551231096,372080,728
X,1551231096,372174,455
X,1551231097,372042,672
X,1551231098,372008,430
X,1551231098,372271,734
X,1551231099,372445,633
X,1551231099,372630,733
X,1551231100,372707,709
X,1551231100,372643,553
X,1551231101,372587,349
X,1551231102,372536,476
X,1551231102,372587,454
X,1551231103,372603,560
X,1551231103,372789,593
X,1551231104,372605,475
P,1551231104,5121
X,1551231104,372535,503
X,1551231105,372420,312
X,1551231106,372429,440
X,1551231106,372384,516
A,1551231106,372426,781
T,1551231106,2766
R,1551231106,5C00DDFC91
X,1551231108,371973,514
X,1551231109,371916,435
X,1551231109,372155,724
X,1551231110,372064,865
X,1551231110,372235,713
X,1551231111,372208,800
X,1551231111,372209,819
X,1551231112,372224,787
X,1551231113,372260,604
X,1551231113,373047,4106
X,1551231114,371390,2532
X,1551231114,372945,17494
X,1551231115,371331,32075
X,1551231115,371175,17042
X,1551231116,373095,21126
X,1551231117,371177,10271
X,1551231117,372087,11315
X,1551231118,372913,17995
X,1551231118,371723,18108
X,1551231119,373961,29425
X,1551231119,372872,18881
X,1551231120,371861,10247
X,1551231121,372405,5875
X,1551231121,371915,1396
X,1551231121,371605,9950
X,1551231121,371907,10581
X,1551231122,372452,25215
X,1551231122,371306,17580
X,1551231123,371726,23571
X,1551231124,371347,23019
X,1551231124,372030,9293
X,1551231125,371694,12770
X,1551231125,372195,8268
X,1551231126,372584,5606
X,1551231126,372454,5635
X,1551231127,372844,13389
X,1551231128,372100,14364
X,1551231128,372085,11448
X,1551231129,371636,11000
X,1551231129,371990,12745
X,1551231130,371987,3299
X,1551231130,372832,3479
X,1551231131,372471,3881
X,1551231132,371943,5075
X,1551231132,373012,14613
X,1551231133,372035,10575
P,1551231133,5120
X,1551231133,371887,13886
X,1551231134,371390,23427
X,1551231134,372239,19469
X,1551231135,372156,9439
X,1551231135,371932,8847
X,1551231136,372554,11464
X,1551231137,372319,13487
X,1551231137,371799,14694
X,1551231138,372418,5990
X,1551231138,372195,15861
X,1551231139,372322,5798
X,1551231139,372738,10836
X,1551231140,371848,5720
X,1551231141,372044,3553
X,1551231141,372470,792
X,1551231142,371796,8907
X,1551231142,372727,2769
X,1551231143,371544,8941
X,1551231143,372111,2674
X,1551231144,372199,17170
X,1551231145,371396,14002
X,1551231145,372575,5816
X,1551231146,371975,1975
X,1551231146,372664,7254
X,1551231147,372228,1433
X,1551231147,372137,1016
X,1551231148,372568,2272
X,1551231149,371524,3922
X,1551231149,371662,4702
X,1551231150,372445,2565
X,1551231150,372117,2309
X,1551231151,372213,1377
X,1551231151,372322,889
X,1551231152,372611,1044
X,1551231153,372430,2033
X,1551231153,372201,3154
X,1551231154,372383,823
X,1551231154,372289,921
X,1551231155,372360,1490
X,1551231155,372210,466
X,1551231156,372048,397
X,1551231157,372204,1458
X,1551231157,372312,1240
X,1551231158,372389,700
X,1551231158,372257,659
X,1551231159,372278,495
X,1551231159,372210,712
X,1551231160,372127,980
A,1551231160,372211,554
T,1551231160,2766
R,1551231160,5C00DDFC91
X,1551231162,372371,374
X,1551231162,372390,465
