,377477,12210
X,1554594562,376302,11012
X,1554594563,376815,3486
X,1554594563,376758,9271
X,1554594564,376880,1836
X,1554594565,377308,2086
X,1554594565,375887,6977
X,1554594566,376674,19854
X,1554594566,376236,38847
X,1554594567,377201,28474
X,1554594567,376983,7542
X,1554594568,376815,10442
X,1554594569,376667,14299
X,1554594569,376502,3591
X,1554594570,376800,1614
X,1554594570,376922,9736
X,1554594571,376918,970
X,1554594571,376982,985
X,1554594572,376997,5665
X,1554594573,377435,12266
X,1554594573,376824,8104
X,1554594574,377416,13600
X,1554594574,377301,10231
X,1554594575,376446,10149
X,1554594575,376850,11391
X,1554594576,377336,7450
X,1554594577,376691,7584
X,1554594577,377152,2113
X,1554594578,376830,9289
X,1554594578,377014,16471
X,1554594579,376310,22646
X,1554594579,376590,16302
X,1554594580,376381,17509
X,1554594581,377010,19527
X,1554594581,377561,18238
X,1554594582,376318,13903
X,1554594582,376893,11855
X,1554594583,376996,11055
X,1554594583,377380,14841
X,1554594584,377282,8424
X,1554594585,377383,5802
X,1554594585,377229,1209
X,1554594586,377292,5961
X,1554594586,377104,586
X,1554594587,377378,9483
X,1554594587,376728,3030
X,1554594588,377009,496
X,1554594588,377177,333
P,1554594589,4680
X,1554594589,377085,460
X,1554594590,376998,427
X,1554594590,377041,777
X,1554594591,377136,557
X,1554594591,377147,648
X,1554594592,377115,472
X,1554594592,377071,334
X,1554594593,376975,364
X,1554594594,377045,446
