H,1551470318,147519
U,1551470318,64657
X,1551470320,374898,583
X,1551470321,374860,230
X,1551470321,374774,572
X,1551470322,374735,335
X,1551470322,374810,565
X,1551470323,374791,302
X,1551470323,374788,630
X,1551470324,374818,407
X,1551470325,374800,462
X,1551470325,374892,517
X,1551470326,374894,541
X,1551470326,374897,641
X,1551470327,374823,913
X,1551470327,374805,951
X,1551470328,374855,507
X,1551470329,374956,543
X,1551470329,374940,480
X,1551470329,375004,859
X,1551470329,374978,413
X,1551470330,374907,776
A,1551470330,374861,269
T,1551470330,2802
U,1551470330,64657
X,1551470332,374835,380
X,1551470332,374890,520
X,1551470333,374954,393
X,1551470333,374982,531
X,1551470334,374920,463
X,1551470335,374902,337
X,1551470335,374849,3270
X,1551470336,375417,15353
X,1551470336,374661,19011
X,1551470337,374728,2871
X,1551470337,374999,4069
X,1551470338,374941,2902
X,1551470339,375342,4007
X,1551470339,375067,3489
X,1551470340,374851,835
X,1551470340,374985,1033
X,1551470341,375028,910
X,1551470341,374915,602
X,1551470342,374847,407
X,1551470343,374912,477
X,1551470343,374912,587
X,1551470344,374863,423
X,1551470344,375030,2216
X,1551470345,375438,3774
P,1551470345,5127
X,1551470345,375365,684
X,1551470346,375200,632
X,1551470347,375175,326
X,1551470347,375216,545
X,1551470348,375190,724
X,1551470348,375255,635
X,1551470349,375270,505
A,1551470349,375024,530
T,1551470349,2802
U,1551470349,64657
X,1551470351,375222,533
X,1551470351,375203,521
X,1551470352,375233,2371
X,1551470353,375145,1181
X,1551470353,374937,841
X,1551470354,375060,965
X,1551470354,374997,392
X,1551470355,374923,679
X,1551470355,374825,541
X,1551470356,374800,536
X,1551470356,374703,899
X,1551470357,374745,1231
X,1551470358,374989,502
X,1551470358,374889,396
X,1551470359,374982,338
X,1551470359,375037,457
X,1551470360,375089,892
X,1551470360,375073,478
X,1551470361,374973,617
X,1551470362,375052,255
X,1551470362,374978,334
X,1551470363,374958,426
X,1551470363,374939,622
A,1551470363,374981,519
T,1551470363,2802
U,1551470364,64657
X,1551470365,374217,22380
X,1551470366,376982,36168
X,1551470366,376026,7571
X,1551470367,375925,1170
X,1551470368,375833,954
X,1551470368,375586,786
X,1551470369,375364,1048
X,1551470369,374845,4220
X,1551470370,373632,24491
X,1551470370,374795,9251
X,1551470370,371124,28016
X,1551470371,373821,24442
X,1551470371,371715,48394
X,1551470372,377271,12712
X,1551470372,372439,6000
X,1551470373,375222,8065
X,1551470373,371039,7364
X,1551470374,373114,2037
P,1551470374,5129
X,1551470375,373046,1210
X,1551470375,373100,1304
X,1551470376,373102,3098
X,1551470376,373088,7571
X,1551470377,372438,2154
X,1551470377,372787,2213
X,1551470378,372492,4227
X,1551470378,371785,2647
X,1551470379,372314,2025
X,1551470380,371825,4493
X,1551470380,371689,1021
X,1551470381,371724,684
X,1551470381,371101,2248
X,1551470382,371327,1023
X,1551470382,371424,711
X,1551470383,371527,2268
X,1551470384,372366,6801
X,1551470384,370720,13379
X,1551470385,374939,21146
X,1551470385,372097,38084
X,1551470386,376465,31566
X,1551470386,190409,14116
X,1551470387,151174,1255
X,1551470388,150642,620
X,1551470388,150330,224
X,1551470389,150112,245
X,1551470389,149937,279
X,1551470390,149853,244
X,1551470390,149754,176
X,1551470391,149603,249
X,1551470392,149521,158
X,1551470392,149534,191
O,1551470393,149480,207
O,1551470393,149438,172
O,1551470394,149380,97
O,1551470394,149344,112
O,1551470395,149298,151
O,1551470396,149308,134
O,1551470396,149235,200
O,1551470397,149250,214
O,1551470397,149163,119
O,1551470398,149113,73
O,1551470398,149076,71
O,1551470399,149079,106
O,1551470400,149045,135
O,1551470400,149024,165
O,1551470401,149027,122
O,1551470401,149043,80
O,1551470402,149000,100
O,1551470402,148952,125
O,1551470403,148893,82
O,1551470404,148857,120
O,1551470404,148833,85
P,1551470404,5129
O,1551470405,148806,57
O,1551470405,148786,110
O,1551470406,148791,79
O,1551470406,148813,109
O,1551470407,148730,142
O,1551470407,148673,224
O,1551470408,148729,212
O,1551470409,148721,130
O,1551470409,148739,162
O,1551470410,148776,90
O,1551470410,148770,173
O,1551470411,148735,131
O,1551470411,148721,124
O,1551470411,148665,102
O,1551470412,148696,112
O,1551470412,148649,145
