53979561,369405,1398
X,1553979561,369359,996
X,1553979562,368857,1660
X,1553979562,368996,865
X,1553979563,369218,717
X,1553979564,369286,1043
X,1553979564,369873,914
X,1553979565,370329,1080
X,1553979565,370268,601
X,1553979566,370296,360
X,1553979566,370305,606
X,1553979567,370218,606
X,1553979567,370258,862
X,1553979568,370185,578
X,1553979569,370237,686
X,1553979569,370250,757
X,1553979570,370353,730
X,1553979570,370503,831
X,1553979571,370447,429
X,1553979571,370420,393
X,1553979572,370473,513
X,1553979573,370571,805
X,1553979573,370636,1051
X,1553979574,370641,625
A,1553979574,370075,1998
T,1553979574,2835
R,1553979574,5C00DDFC91
R,1553979574,5C00DDFC91
R,1553979574,5C00DDFC91
X,1553979576,370515,898
X,1553979576,370635,807
X,1553979577,370520,827
X,1553979577,370543,2796
X,1553979578,370755,634
X,1553979579,370720,434
X,1553979579,370646,833
X,1553979580,370411,622
X,1553979580,370296,602
X,1553979581,370214,3830
X,1553979581,370445,1118
X,1553979582,370003,14926
X,1553979583,369767,608
X,1553979583,369503,5536
X,1553979584,369971,1380
X,1553979584,369798,702
X,1553979585,370106,506
X,1553979585,370263,6127
X,1553979586,370062,7622
X,1553979587,369971,2793
X,1553979587,370119,1104
X,1553979588,369653,1021
X,1553979588,369801,1034
X,1553979589,370107,926
X,1553979589,370459,571
P,1553979590,4899
X,1553979590,370044,797
X,1553979591,369999,9900
X,1553979591,370141,11342
X,1553979592,370637,5196
X,1553979592,370191,653
X,1553979593,370001,787
X,1553979593,370271,1157
X,1553979594,370008,3644
