087976,147235,103
T,1564787976,2935
P,1564787996,5047
P,1564788025,5048
P,1564788055,5048
P,1564788084,5049
P,1564788113,5046
P,1564788142,5050
P,1564788172,5046
P,1564788201,5051
P,1564788230,5049
P,1564788261,5048
P,1564788290,5050
P,1564788319,5049
P,1564788348,5047
P,1564788378,5050
P,1564788407,5048
P,1564788436,5048
P,1564788466,5049
D,1564788486,248320
R,1564788486,5C00DDFC91
X,1564788488,369852,4747
X,1564788489,370706,6985
X,1564788489,369856,12894
X,1564788490,370630,7373
X,1564788490,370560,1856
X,1564788491,370411,2780
X,1564788491,370544,1822
X,1564788492,370744,2025
X,1564788493,370582,2113
X,1564788493,370566,5214
X,1564788494,371034,3486
X,1564788494,370830,1728
X,1564788495,370676,1422
P,1564788495,5040
X,1564788495,370679,1220
X,1564788496,370872,1169
X,1564788497,370710,957
X,1564788497,370853,10284
X,1564788498,371012,6713
X,1564788498,371218,1532
X,1564788499,371304,1041
X,1564788499,371256,876
X,1564788500,371487,1197
X,1564788501,371307,887
X,1564788501,371345,999
X,1564788502,371633,13217
X,1564788502,373223,15171
X,1564788503,368199,54319
X,1564788503,372467,46303
X,1564788504,377454,30777
X,1564788504,365181,44292
X,1564788505,387161,15685
X,1564788506,155812,54879
X,1564788506,149789,4396
X,1564788507,152045,6007
X,1564788507,148474,5274
X,1564788508,148574,1092
