H,1551501475,147519
T,1551501475,2794
U,1551501475,46975
X,1551501477,407580,519
X,1551501477,407590,719
X,1551501478,407602,440
X,1551501479,407602,464
X,1551501479,407645,536
X,1551501480,407705,3163
X,1551501480,411956,64685
X,1551501481,160962,33172
X,1551501481,152030,4297
X,1551501482,151965,1506
X,1551501483,151982,683
X,1551501483,151428,729
X,1551501484,151242,183
X,1551501484,151152,127
X,1551501485,151075,191
X,1551501485,150966,113
X,1551501486,150910,184
X,1551501486,150853,163
O,1551501487,150790,122
O,1551501488,150722,153
O,1551501488,150668,90
O,1551501489,150651,113
O,1551501489,150586,125
O,1551501490,150513,144
O,1551501490,150506,109
O,1551501491,150473,120
O,1551501492,150427,101
O,1551501492,150388,79
O,1551501493,150350,117
O,1551501493,150300,101
O,1551501494,150297,85
O,1551501494,150199,106
O,1551501495,150200,99
O,1551501496,150191,126
O,1551501496,150193,91
O,1551501497,150195,249
O,1551501497,149892,514
O,1551501498,357709,54216
T,1551501498,2794
D,1551501499,279040
R,1551501499,700D9B77F
X,1551501501,402596,13103
X,1551501501,405960,23251
X,1551501501,406273,10345
X,1551501502,405013,10169
X,1551501502,406463,59790
X,1551501503,405562,15407
P,1551501503,5108
X,1551501503,404932,5920
X,1551501504,405782,27339
X,1551501505,405001,3266
X,1551501505,404746,7498
X,1551501506,405179,1453
X,1551501506,405437,2589
X,1551501507,405019,31861
X,1551501507,405167,4410
X,1551501508,405095,777
X,1551501509,405263,1407
X,1551501509,405321,2527
X,1551501510,405289,931
X,1551501510,405244,2505
X,1551501511,405450,2528
X,1551501511,406040,3209
X,1551501512,405554,1425
X,1551501513,405272,1591
X,1551501513,405345,1032
X,1551501514,405911,3243
X,1551501514,405564,8445
X,1551501515,405374,1720
X,1551501515,405509,1033
X,1551501516,405430,1441
X,1551501517,405579,1470
X,1551501517,405776,798
X,1551501518,405681,709
X,1551501518,405604,1749
X,1551501519,405779,840
X,1551501519,405871,585
X,1551501520,405671,562
X,1551501521,405616,1225
X,1551501521,405830,1674
X,1551501522,405725,2341
X,1551501522,405660,1013
X,1551501523,405470,811
X,1551501523,405815,945
X,1551501524,405848,1261
X,1551501524,405772,531
X,1551501525,405712,1685
X,1551501526,405760,890
X,1551501526,406069,881
X,1551501527,405958,689
X,1551501527,405818,783
X,1551501528,405813,833
X,1551501528,406068,1425
X,1551501529,405872,616
X,1551501530,405713,843
X,1551501530,405855,1047
X,1551501531,406043,906
X,1551501531,406010,597
X,1551501532,405793,498
A,1551501532,405753,974
T,1551501532,2794
U,1551501532,46975
P,1551501533,5109
X,1551501534,406002,4387
X,1551501535,405980,439
X,1551501535,405894,853
X,1551501536,405543,11182
X,1551501536,405862,651
X,1551501537,405865,382
X,1551501537,405899,1298
X,1551501538,405935,1215
X,1551501539,402871,40511
X,1551501539,411354,37111
X,1551501540,409978,17165
X,1551501540,409653,43329
X,1551501541,404527,15093
X,1551501541,407528,5669
X,1551501542,407681,3236
X,1551501542,407649,11634
X,1551501542,407953,2183
X,1551501543,407044,4512
X,1551501543,407977,14217
X,1551501544,407770,7658
X,1551501544,407633,1582
X,1551501545,407417,530
X,1551501545,407261,890
X,1551501546,407826,5181
X,1551501547,406756,2996
X,1551501547,407123,681
X,1551501548,407022,751
X,1551501548,406976,888
X,1551501549,407039,848
X,1551501549,406950,718
X,1551501550,406823,969
X,1551501551,406842,467
X,1551501551,406893,450
X,1551501552,407026,792
X,1551501552,407114,975
X,1551501553,406989,11913
X,1551501553,406937,1418
X,1551501554,406756,8523
X,1551501555,407528,2905
X,1551501555,406768,7476
X,1551501556,407089,1234
X,1551501556,407119,483
X,1551501557,407065,468
X,1551501557,407144,850
X,1551501558,407349,399
A,1551501558,406838,1555
T,1551501558,2794
U,1551501558,46975
X,1551501560,407080,658
X,1551501561,407213,434
X,1551501561,407298,1407
X,1551501562,407190,638
X,1551501562,407151,3046
P,1551501562,5107
X,1551501563,407156,483
X,1551501563,407362,828
X,1551501564,407302,540
X,1551501565,407206,519
X,1551501565,407163,601
X,1551501566,407154,643
X,1551501566,406850,9210
X,1551501567,407158,2441
X,1551501567,407299,839
X,1551501568,407374,9225
X,1551501568,407285,1393
X,1551501569,407172,9305
X,1551501570,407169,853
X,1551501570,407053,9583
