,1554696657,4624
X,1554696658,394102,768
X,1554696659,394050,568
X,1554696659,393745,4225
X,1554696660,393904,492
X,1554696660,393934,501
X,1554696661,393936,404
X,1554696661,393887,856
X,1554696662,393782,562
X,1554696662,393812,582
X,1554696663,393778,540
X,1554696664,393932,698
X,1554696664,393732,675
X,1554696664,393770,699
X,1554696664,393828,656
X,1554696665,393788,478
X,1554696665,393871,775
X,1554696666,393709,598
X,1554696667,393819,675
X,1554696667,393792,576
X,1554696668,393875,729
X,1554696668,393799,412
A,1554696668,393855,393
T,1554696668,2796
R,1554696669,5C00DDFC91
X,1554696670,393814,790
X,1554696671,393882,646
X,1554696671,393732,733
X,1554696672,393864,562
X,1554696673,393835,897
X,1554696673,393882,558
X,1554696674,393653,429
X,1554696674,393822,524
X,1554696675,393831,523
X,1554696675,393883,666
X,1554696676,393809,483
X,1554696676,393782,677
X,1554696677,393877,843
X,1554696678,393956,844
X,1554696678,393890,407
X,1554696679,393814,731
X,1554696679,393904,574
X,1554696680,393872,560
X,1554696680,393900,460
X,1554696681,393662,730
A,1554696681,393833,303
T,1554696681,2796
R,1554696681,5C00DDFC91
X,1554696683,393897,399
X,1554696684,393641,560
X,1554696684,393772,589
X,1554696685,393785,638
X,1554696685,393945,747
P,1554696686,4611
X,1554696686,393662,619
X,1554696686,393683,591
X,1554696687,393767,266
X,1554696688,393767,565
X,1554696688,393874,499
X,1554696689,393693,764
X,1554696689,393827,305
X,1554696690,393806,455
X,1554696690,393926,492
X,1554696691,393782,562
X,1554696692,393856,670
X,1554696692,393895,565
X,1554696693,393863,514
X,1554696693,394036,616
X,1554696694,393924,360
A,1554696694,393820,395
T,1554696694,2796
R,1554696694,5C00DDFC91
X,1554696696,393970,500
X,1554696696,393992,481
X,1554696697,393835,616
X,1554696697,393907,507
X,1554696698,393921,433
X,1554696699,393973,718
X,1554696699,393967,289
X,1554696700,393842,575
X,1554696700,393956,544
X,1554696701,393934,594
X,1554696701,393979,451
X,1554696702,393929,672
X,1554696703,393815,576
X,1554696703,393896,740
X,1554696704,393866,508
X,1554696704,393908,705
X,1554696705,393911,492
X,1554696705,393779,377
X,1554696705,393890,388
X,1554696706,393906,446
A,1554696706,393908,213
T,1554696706,2796
R,1554696706,5C00DDFC91
X,1554696708,393955,717
X,1554696708,393957,611
X,1554696709,393987,483
X,1554696709,393971,487
X,1554696710,393796,483
X,1554696710,393988,646
X,1554696711,393956,523
X,1554696712,394004,510
X,1554696712,393976,401
X,1554696713,393844,733
X,1554696713,393989,594
X,1554696714,393971,615
X,1554696714,394025,667
P,1554696715,4624
X,1554696715,394093,596
X,1554696716,393917,770
X,1554696716,393977,390
X,1554696717,393977,459
X,1554696717,393966,602
X,1554696718,394029,638
X,1554696718,393881,791
A,1554696718,393962,297
T,1554696719,2796
R,1554696719,5C00DDFC91
X,1554696720,394029,581
X,1554696721,394026,417
X,1554696721,393839,725
X,1554696722,393941,515
X,1554696723,393874,384
X,1554696723,393930,629
X,1554696724,393932,460
X,1554696724,393737,615
X,1554696725,393878,589
X,1554696725,393853,253
X,1554696726,393853,653
X,1554696727,393920,366
X,1554696727,393723,767
X,1554696728,393837,599
X,1554696728,393809,353
X,1554696729,393838,494
X,1554696729,393793,514
X,1554696730,393663,611
X,1554696731,393799,593
