,993,810
X,1559434562,369922,1128
X,1559434562,369760,895
X,1559434563,369732,738
X,1559434563,369961,724
X,1559434564,369969,570
X,1559434565,370073,800
X,1559434565,369999,692
X,1559434566,370006,691
X,1559434566,370064,710
X,1559434567,370029,820
X,1559434567,370093,680
X,1559434568,369984,859
X,1559434569,369873,723
X,1559434569,369938,820
X,1559434570,369912,594
X,1559434570,370006,606
X,1559434571,370066,701
X,1559434571,369860,673
X,1559434572,369842,1036
X,1559434573,369951,728
A,1559434573,369962,361
T,1559434573,2917
R,1559434573,5C00DDFC91
X,1559434574,370023,697
X,1559434575,370088,1133
X,1559434576,370086,551
X,1559434576,370070,611
X,1559434577,369947,751
P,1559434577,5230
X,1559434577,369929,1255
X,1559434578,370025,681
X,1559434578,370084,783
X,1559434579,370135,737
X,1559434580,370139,678
X,1559434580,370181,681
X,1559434581,370172,857
X,1559434581,370105,742
X,1559434582,370067,522
X,1559434582,370106,737
X,1559434583,370137,729
X,1559434584,370205,805
X,1559434584,370145,674
X,1559434585,370041,564
X,1559434585,370035,705
X,1559434586,370042,720
X,1559434586,370120,1017
X,1559434587,370091,659
A,1559434587,370091,258
T,1559434587,2917
R,1559434587,5C00DDFC91
X,1559434589,369960,637
X,1559434590,369946,576
X,1559434590,370070,668
X,1559434591,370107,749
X,1559434591,370216,575
X,1559434592,370219,796
X,1559434592,370156,618
X,1559434593,370128,403
X,1559434594,370196,583
X,1559434594,370269,716
X,1559434595,370297,884
X,1559434595,370176,791
X,1559434596,370163,1191
X,1559434596,369934,1233
X,1559434596,369648,2735
X,1559434596,369889,3602
X,1559434597,369380,8424
X,1559434598,369785,694
X,1559434598,369958,5326
X,1559434599,369555,4592
X,1559434599,369814,1803
X,1559434600,369875,973
X,1559434600,369867,476
X,1559434601,369763,841
X,1559434602,369875,473
X,1559434602,370011,673
X,1559434603,370011,765
X,1559434603,369960,577
A,1559434603,370044,534
T,1559434603,2916
R,1559434604,5C00DDFC91
X,1559434605,369873,1100
X,1559434606,370009,926
P,1559434606,5227
X,1559434606,369897,617
X,1559434607,369830,344
X,1559434608,369692,685
X,1559434608,369660,622
X,1559434609,369698,1091
