,2,32243
X,1561849477,373576,16687
X,1561849478,153209,48127
X,1561849478,146022,699
X,1561849479,145909,448
X,1561849479,145717,463
X,1561849480,145561,314
X,1561849480,145484,208
X,1561849481,145377,180
X,1561849482,145317,160
X,1561849482,145263,193
X,1561849483,145255,142
X,1561849483,145186,120
O,1561849484,145152,117
O,1561849484,145104,153
P,1561849485,5132
O,1561849485,145092,222
O,1561849486,145050,188
O,1561849486,145033,107
O,1561849487,144995,157
O,1561849487,145005,169
O,1561849488,144962,121
O,1561849488,144935,103
O,1561849489,144917,173
O,1561849490,144906,67
O,1561849490,144902,152
O,1561849491,144895,122
O,1561849491,144863,175
O,1561849492,144844,64
O,1561849492,144846,97
O,1561849493,144830,129
O,1561849493,144820,95
O,1561849494,144819,86
O,1561849495,144791,123
O,1561849495,144801,87
O,1561849496,144792,153
O,1561849496,144792,175
O,1561849497,144772,67
O,1561849497,144772,127
O,1561849498,144744,137
O,1561849499,144740,71
O,1561849499,144751,70
O,1561849500,144743,69
O,1561849500,144741,137
O,1561849501,144732,141
O,1561849501,144723,142
O,1561849502,144730,144
O,1561849503,144724,124
O,1561849503,144722,131
O,1561849504,144714,125
O,1561849504,144714,116
O,1561849505,144701,132
O,1561849505,144707,163
O,1561849506,144701,123
O,1561849507,144707,71
O,1561849507,144683,125
O,1561849508,144668,178
O,1561849508,144698,95
O,1561849509,144668,98
O,1561849509,144685,126
O,1561849510,144678,90
O,1561849511,144674,113
O,1561849511,144673,142
O,1561849512,144670,106
O,1561849512,144690,77
O,1561849512,144680,143
