,592,46931
X,1559785594,395296,1109
X,1559785594,395432,551
X,1559785595,395434,580
X,1559785595,395502,653
X,1559785596,395354,798
X,1559785596,395234,663
X,1559785597,395142,1091
X,1559785598,394942,864
X,1559785598,394775,845
X,1559785599,394950,1015
X,1559785599,394941,657
X,1559785600,395099,658
X,1559785600,395102,828
X,1559785601,395044,762
X,1559785602,395159,856
X,1559785602,395177,828
X,1559785603,395272,485
X,1559785603,395120,615
X,1559785604,395003,451
X,1559785604,394866,972
X,1559785605,395169,1086
X,1559785606,394953,832
X,1559785606,394747,727
X,1559785607,394731,608
A,1559785607,395094,771
T,1559785607,2904
U,1559785607,46931
X,1559785609,394955,473
X,1559785609,394981,885
X,1559785610,395030,584
X,1559785610,395104,752
X,1559785611,395054,694
X,1559785612,395199,483
X,1559785612,395076,697
X,1559785613,395093,656
X,1559785613,395061,884
X,1559785614,395214,4164
X,1559785614,395366,947
P,1559785615,5165
X,1559785615,395218,722
X,1559785616,395085,615
X,1559785616,395187,878
X,1559785617,395194,853
X,1559785617,395288,707
X,1559785618,395233,459
X,1559785618,395193,900
X,1559785619,395298,657
X,1559785619,395381,625
X,1559785620,395420,965
A,1559785620,395170,465
T,1559785620,2904
U,1559785621,46931
X,1559785622,395247,845
X,1559785623,395413,347
X,1559785623,395551,1103
X,1559785624,395213,4401
X,1559785624,395455,1793
X,1559785624,395311,807
X,1559785624,395426,658
X,1559785625,395631,595
X,1559785626,395586,717
X,1559785626,395519,556
X,1559785627,395499,794
X,1559785627,395488,938
X,1559785628,395631,627
X,1559785628,395855,1097
X,1559785629,395178,2410
X,1559785630,395368,1319
X,1559785630,395601,813
X,1559785631,395650,956
X,1559785631,395684,538
X,1559785632,395683,774
X,1559785632,395647,791
X,1559785633,395605,835
X,1559785634,395578,780
X,1559785634,395686,1346
X,1559785635,395632,5920
X,1559785635,395251,1315
X,1559785636,395313,822
X,1559785636,395357,805
X,1559785637,395392,756
A,1559785637,395513,437
T,1559785637,2904
