73
T,1559087060,2838
R,1559087060,5C00DDFC91
X,1559087062,359776,3959
X,1559087062,359130,4511
X,1559087063,359371,1091
X,1559087064,359581,713
X,1559087064,359604,1007
X,1559087065,359591,547
X,1559087065,359576,4826
P,1559087066,5277
X,1559087066,359421,1954
X,1559087066,359247,819
X,1559087067,359233,2583
X,1559087068,359425,807
X,1559087068,359416,726
X,1559087069,359261,820
X,1559087069,359412,1126
X,1559087070,359415,522
X,1559087070,359427,537
X,1559087071,359450,617
X,1559087072,359483,580
X,1559087072,359890,2324
