,1556516959,224000
D,1556516961,230656
D,1556516964,224768
P,1556516966,5305
D,1556516966,224256
D,1556516968,225536
D,1556516970,225536
D,1556516973,225792
D,1556516975,225280
D,1556516977,223744
D,1556516979,224000
D,1556516981,225024
D,1556516984,225280
D,1556516986,225024
D,1556516988,226304
D,1556516989,226560
D,1556516991,225536
D,1556516994,221696
P,1556516995,5305
D,1556516996,225792
D,1556516998,226560
D,1556517000,226304
D,1556517002,226560
D,1556517005,225536
D,1556517007,223488
D,1556517009,225536
D,1556517011,225792
D,1556517013,224768
D,1556517016,225792
D,1556517018,225536
D,1556517020,224512
D,1556517022,225024
D,1556517024,216064
P,1556517025,5302
D,1556517027,227072
D,1556517029,220416
D,1556517030,225792
D,1556517032,225024
D,1556517034,224512
D,1556517037,224000
D,1556517039,224768
D,1556517041,225280
D,1556517043,225280
D,1556517045,225280
D,1556517048,225280
D,1556517050,225536
D,1556517052,224768
P,1556517054,5305
D,1556517054,223488
D,1556517056,225280
D,1556517059,225536
D,1556517061,225280
D,1556517063,226048
D,1556517065,224768
D,1556517067,226048
D,1556517070,224512
D,1556517071,225024
D,1556517073,224512
D,1556517075,225024
D,1556517077,224256
D,1556517080,225024
D,1556517082,224768
P,1556517083,5305
D,1556517084,225280
D,1556517086,223488
D,1556517088,226048
D,1556517091,225024
D,1556517093,224512
D,1556517095,224256
D,1556517097,225280
D,1556517099,225792
D,1556517102,225024
D,1556517104,225024
D,1556517106,224768
D,1556517108,225792
D,1556517110,222976
D,1556517112,225792
P,1556517112,5304
D,1556517114,226048
D,1556517116,226304
D,1556517118,226560
D,1556517120,225792
D,1556517123,225280
D,1556517125,224512
D,1556517127,222976
D,1556517129,226304
D,1556517131,225280
D,1556517134,225280
D,1556517136,225792
D,1556517138,225536
D,1556517140,225536
P,1556517142,5305
D,1556517142,225024
D,1556517145,225024
D,1556517147,226304
D,1556517149,222464
D,1556517151,226560
D,1556517153,225536
D,1556517155,226048
D,1556517157,224768
D,1556517159,224768
D,1556517161,226048
D,1556517163,225536
D,1556517166,225024
D,1556517168,225792
D,1556517170,224256
P,1556517171,5307
D,1556517172,225536
D,1556517174,225280
D,1556517177,227840
D,1556517179,230656
D,1556517181,229888
D,1556517183,225024
D,1556517186,231680
D,1556517188,225536
D,1556517190,224768
D,1556517192,225792
D,1556517194,224768
D,1556517196,225280
D,1556517198,225536
D,1556517200,225792
P,1556517201,5307
D,1556517202,225536
D,1556517204,225792
D,1556517207,226048
D,1556517209,225280
D,1556517211,226560
D,1556517213,224000
D,1556517215,225024
D,1556517218,225280
D,1556517220,225024
D,1556517222,225024
D,1556517224,225024
D,1556517226,225792
D,1556517229,225536
P,1556517231,5307
D,1556517231,225280
D,1556517233,225536
D,1556517235,225536
D,1556517236,225536
D,1556517239,227584
D,1556517241,225792
D,1556517243,225792
D,1556517245,225792
D,1556517247,226560
D,1556517250,225536
D,1556517252,226816
D,1556517254,225792
D,1556517256,226048
D,1556517258,224000
P,1556517260,5307
D,1556517261,224768
D,1556517263,226048
D,1556517265,225536
D,1556517267,225280
D,1556517269,225536
D,1556517272,227584
D,1556517274,222464
D,1556517276,219904
D,1556517277,232704
D,1556517279,226560
D,1556517282,226816
D,1556517284,226048
D,1556517286,225536
D,1556517288,223744
P,1556517289,5305
D,1556517290,224256
D,1556517293,226304
D,1556517295,225536
D,1556517297,222976
D,1556517299,223488
D,1556517301,225792
D,1556517304,224768
D,1556517306,225024
D,1556517308,225024
D,1556517310,224512
D,1556517312,224768
D,1556517315,224256
D,1556517317,226048
P,1556517318,5307
D,1556517318,225536
D,1556517320,225280
D,1556517322,225536
D,1556517325,225280
D,1556517327,226304
D,1556517329,228864
D,1556517331,227584
O,1556517346,148507,1217
O,1556517347,148578,579
O,1556517347,148513,370
O,1556517348,148241,630
P,1556517348,5297
O,1556517348,148350,278
O,1556517349,148529,270
O,1556517349,148326,750
O,1556517350,148920,191
O,1556517351,148806,370
O,1556517351,149064,415
