,560636841,367096,1646
X,1560636841,368050,1541
X,1560636842,368179,1031
X,1560636843,368325,1179
X,1560636843,367906,976
X,1560636844,367885,749
X,1560636844,367858,1026
X,1560636845,367739,1086
X,1560636845,368208,520
X,1560636846,367904,1142
X,1560636847,367614,1377
X,1560636847,366800,1330
X,1560636848,366670,1966
X,1560636848,366948,1466
X,1560636849,366303,1449
X,1560636849,366347,1637
X,1560636850,366872,1360
X,1560636851,368188,1484
X,1560636851,368093,1166
X,1560636852,367816,579
X,1560636852,368027,940
X,1560636853,367454,1420
X,1560636853,367210,672
X,1560636854,366498,1319
X,1560636855,366492,1466
X,1560636855,367438,1444
X,1560636856,367860,969
X,1560636856,367680,575
X,1560636857,367951,1062
X,1560636857,368251,779
X,1560636858,368292,692
P,1560636858,5130
X,1560636858,368072,866
X,1560636859,367859,1127
X,1560636860,367583,1420
X,1560636860,367923,657
X,1560636861,367747,1311
X,1560636861,367791,1393
X,1560636862,368140,639
X,1560636862,368377,638
A,1560636862,367843,2353
T,1560636862,2881
R,1560636862,5C00DDFC91
X,1560636863,367665,996
X,1560636864,367635,1337
X,1560636865,367239,1406
X,1560636865,368135,1436
X,1560636866,368045,1027
X,1560636866,368167,664
X,1560636867,368053,791
X,1560636867,368158,1079
X,1560636868,368368,763
X,1560636869,368297,1073
X,1560636869,368590,870
X,1560636870,368229,636
X,1560636870,367343,1610
X,1560636871,368066,898
X,1560636871,368393,1024
X,1560636872,368080,2007
X,1560636872,367987,834
X,1560636873,366739,2340
X,1560636874,366978,1646
X,1560636874,367740,1073
X,1560636875,368050,904
X,1560636875,368123,1537
X,1560636876,368105,1105
X,1560636876,367604,1273
X,1560636877,367434,967
X,1560636878,367889,923
X,1560636878,367876,1280
X,1560636879,367942,1062
X,1560636879,368143,1579
X,1560636880,367934,574
X,1560636880,368332,632
