H,1553396632,147519
X,1553396632,425045,665
X,1553396633,425017,1123
X,1553396634,424907,957
X,1553396634,424913,744
X,1553396635,424920,804
X,1553396635,424926,733
X,1553396635,424891,608
X,1553396635,424870,712
X,1553396636,424897,973
X,1553396637,424815,981
X,1553396637,424807,675
X,1553396638,424854,650
X,1553396638,424894,653
X,1553396639,424862,407
X,1553396639,424897,1015
X,1553396640,424797,756
X,1553396640,424763,1013
X,1553396641,424808,839
X,1553396642,424790,604
X,1553396642,424831,577
X,1553396643,424806,526
X,1553396643,424853,753
X,1553396644,424763,799
A,1553396644,424862,282
T,1553396644,2794
R,1553396644,700D9B77F
X,1553396646,424902,715
X,1553396646,424896,1017
X,1553396647,424939,766
X,1553396648,424900,659
X,1553396648,424963,742
X,1553396649,424998,428
X,1553396649,424999,527
X,1553396650,425035,693
X,1553396650,425065,530
X,1553396651,425047,731
X,1553396652,425083,762
X,1553396652,425040,687
X,1553396653,425087,565
X,1553396653,425091,1391
X,1553396654,425429,1910
X,1553396654,425228,481
X,1553396655,425242,496
X,1553396656,425133,857
X,1553396656,425129,702
X,1553396657,425128,689
X,1553396657,425150,836
X,1553396658,425112,837
P,1553396658,4966
X,1553396658,425143,773
A,1553396658,425066,342
T,1553396659,2794
R,1553396659,700D9B77F
X,1553396660,424897,884
X,1553396661,424925,855
X,1553396661,424963,1397
X,1553396662,424996,638
X,1553396663,424935,906
X,1553396663,424940,766
X,1553396664,424899,617
X,1553396664,424906,707
X,1553396665,424948,613
X,1553396665,424871,749
X,1553396666,424809,881
X,1553396667,424915,806
X,1553396667,424992,624
X,1553396668,425030,400
X,1553396668,424984,723
X,1553396669,424913,870
X,1553396669,424834,905
X,1553396670,424874,562
X,1553396671,424878,413
X,1553396671,425073,4392
X,1553396672,424948,1014
X,1553396672,424973,1102
X,1553396673,425016,417
X,1553396673,424995,632
A,1553396673,424927,221
T,1553396674,2794
R,1553396674,700D9B77F
X,1553396675,425077,805
X,1553396676,424956,732
X,1553396677,424992,832
X,1553396677,425068,822
X,1553396678,425057,478
X,1553396678,424991,581
X,1553396679,424977,836
X,1553396679,424970,613
X,1553396680,424942,560
X,1553396681,424996,759
X,1553396681,425267,1234
X,1553396682,425327,546
X,1553396682,425377,808
X,1553396683,425359,852
X,1553396683,425257,1144
X,1553396684,425429,849
X,1553396684,425304,830
X,1553396685,425412,870
X,1553396686,425427,727
X,1553396686,425418,2336
X,1553396687,425474,768
X,1553396687,425371,682
X,1553396688,425358,800
A,1553396688,425193,532
T,1553396688,2794
R,1553396688,700D9B77F
P,1553396688,4967
X,1553396690,425424,701
X,1553396690,425446,628
X,1553396691,425392,780
X,1553396692,425412,1046
X,1553396692,425457,522
X,1553396693,425528,362
X,1553396693,425566,450
X,1553396694,425562,608
X,1553396694,425568,691
X,1553396695,425497,680
X,1553396696,425491,857
X,1553396696,425475,420
X,1553396697,425596,426
X,1553396697,425553,659
X,1553396698,425840,714
X,1553396698,425718,886
X,1553396699,425922,491
X,1553396700,425975,640
X,1553396700,426109,803
X,1553396701,425857,350
X,1553396701,425821,595
A,1553396701,425639,717
T,1553396701,2794
R,1553396702,700D9B77F
X,1553396703,425463,890
X,1553396704,425379,757
X,1553396704,425412,333
X,1553396705,425423,677
X,1553396705,425355,922
X,1553396706,425224,840
X,1553396707,425380,542
X,1553396707,425331,586
X,1553396708,425320,445
X,1553396708,425274,827
X,1553396709,425302,812
X,1553396709,425313,863
X,1553396710,425312,537
X,1553396711,425345,870
X,1553396711,425328,541
X,1553396712,425254,563
X,1553396712,425293,840
X,1553396713,425199,1060
X,1553396713,425257,836
X,1553396714,425307,524
X,1553396715,425408,1218
X,1553396715,425164,1005
X,1553396716,425217,1048
X,1553396716,425195,1158
X,1553396717,425274,377
A,1553396717,425327,239
T,1553396717,2794
R,1553396717,700D9B77F
P,1553396718,4967
X,1553396718,425241,520
X,1553396718,425066,752
X,1553396719,425147,813
X,1553396720,425177,493
X,1553396720,425264,277
X,1553396721,425262,658
X,1553396721,425286,776
X,1553396722,425386,2215
X,1553396722,425424,564
X,1553396723,425369,440
X,1553396724,425269,731
X,1553396724,425190,418
X,1553396725,425262,1255
