H,1551308084,147519
T,1551308084,2799
U,1551308084,46975
X,1551308085,416955,1083
X,1551308086,416786,712
X,1551308087,416736,644
X,1551308087,416791,801
X,1551308088,416884,987
X,1551308088,416773,1077
X,1551308089,416864,955
X,1551308089,416811,624
X,1551308090,416813,298
X,1551308091,417010,1112
X,1551308091,416977,905
X,1551308092,416886,857
X,1551308092,416850,803
X,1551308093,416684,425
X,1551308093,416812,656
X,1551308094,416864,877
X,1551308095,416874,845
X,1551308095,416833,738
X,1551308096,416766,450
X,1551308096,416771,4844
X,1551308097,416871,3351
X,1551308097,416888,822
P,1551308098,5138
X,1551308098,416831,762
X,1551308099,416835,388
X,1551308099,416796,902
A,1551308099,416829,293
T,1551308099,2799
U,1551308099,46975
X,1551308101,416818,601
X,1551308102,416799,504
X,1551308102,416763,772
X,1551308103,416913,537
X,1551308103,416867,903
X,1551308104,416924,660
X,1551308104,416886,709
X,1551308104,416859,660
X,1551308105,416951,1218
X,1551308105,417008,1153
X,1551308106,417067,1027
X,1551308106,416980,634
X,1551308107,416850,570
X,1551308107,416823,705
X,1551308108,417053,1092
X,1551308109,417073,1033
X,1551308109,417004,855
X,1551308110,416861,537
X,1551308110,416746,708
X,1551308111,416819,1121
X,1551308111,416866,1082
X,1551308112,416867,871
X,1551308113,416840,915
X,1551308113,416776,2362
X,1551308114,416801,436
X,1551308114,416870,847
X,1551308115,416946,788
X,1551308115,416883,564
A,1551308115,416865,258
T,1551308116,2799
U,1551308116,46975
X,1551308117,416953,801
X,1551308118,416980,1055
X,1551308118,416949,477
X,1551308119,416839,660
X,1551308120,416783,841
X,1551308120,416934,832
X,1551308121,416971,1031
X,1551308121,416836,632
X,1551308122,416807,663
X,1551308122,416832,603
X,1551308123,416887,703
X,1551308124,416885,1079
X,1551308124,416870,774
X,1551308125,416813,914
X,1551308125,416788,728
X,1551308126,416860,748
X,1551308126,416909,8394
P,1551308127,5139
X,1551308127,416996,1929
X,1551308128,416932,826
X,1551308128,416859,674
X,1551308129,416839,1173
X,1551308129,416915,985
X,1551308130,416977,503
X,1551308130,416844,685
X,1551308131,416806,667
X,1551308132,416870,912
A,1551308132,416867,194
T,1551308132,2799
U,1551308132,46975
X,1551308134,416793,980
X,1551308134,416692,469
X,1551308135,416832,863
X,1551308135,416927,1012
X,1551308136,416930,796
X,1551308136,416859,1010
X,1551308137,416780,403
X,1551308137,416909,845
X,1551308138,416973,696
X,1551308139,417006,851
X,1551308139,416865,724
X,1551308140,416836,522
X,1551308140,416906,1319
X,1551308141,416902,885
X,1551308141,417004,638
X,1551308142,416904,572
X,1551308143,416764,648
X,1551308143,416931,772
X,1551308144,416894,883
X,1551308144,416838,434
X,1551308145,416785,621
X,1551308145,416688,436
X,1551308145,416829,1331
X,1551308146,416748,1267
X,1551308146,416725,1004
X,1551308147,416885,690
A,1551308147,416860,318
T,1551308147,2799
U,1551308147,46975
X,1551308149,416979,793
X,1551308149,416930,7195
X,1551308150,416814,2269
X,1551308150,416836,542
X,1551308151,416824,577
X,1551308152,416777,1218
X,1551308152,416908,692
X,1551308153,416967,734
X,1551308153,416980,902
X,1551308154,416917,549
X,1551308154,416898,663
X,1551308155,416995,1161
X,1551308156,416965,1436
P,1551308156,5140
X,1551308156,416985,1029
X,1551308157,416893,656
X,1551308157,416796,386
X,1551308158,416921,723
X,1551308158,416916,783
X,1551308159,416995,623
X,1551308159,416906,918
X,1551308160,416874,468
X,1551308161,416848,851
X,1551308161,416962,628
X,1551308162,417024,910
X,1551308162,416926,865
X,1551308163,416848,630
A,1551308163,416910,228
T,1551308163,2799
U,1551308163,46975
X,1551308165,417082,738
X,1551308165,417007,1107
X,1551308166,416921,697
X,1551308167,416872,890
X,1551308167,417037,1024
X,1551308168,417050,1083
X,1551308168,416955,803
X,1551308169,416917,749
X,1551308169,416823,800
X,1551308170,416989,797
X,1551308171,416939,842
X,1551308171,416981,487
X,1551308172,416895,673
X,1551308172,416846,675
X,1551308173,417033,872
X,1551308173,417095,1557
X,1551308174,416999,1062
X,1551308175,417000,675
X,1551308175,416641,17882
X,1551308176,416739,724
X,1551308176,416825,894
X,1551308177,416755,390
X,1551308177,416716,684
X,1551308178,416797,1158
