H,1551418180,147519
U,1551418180,64657
X,1551418182,408438,1621
X,1551418183,406790,1373
X,1551418183,406171,785
X,1551418184,405975,703
X,1551418184,406754,1528
X,1551418185,404982,1347
X,1551418185,406050,1878
X,1551418186,406617,904
X,1551418187,406769,1431
X,1551418187,405408,2636
X,1551418188,405760,1420
X,1551418188,406397,2168
X,1551418189,406840,1620
X,1551418189,405973,1290
P,1551418190,5107
X,1551418190,405422,4292
X,1551418190,406748,3052
X,1551418191,407136,660
X,1551418192,407388,1286
X,1551418192,406555,949
X,1551418193,404647,2591
X,1551418193,404297,1547
X,1551418194,404096,2921
X,1551418194,402173,5178
X,1551418195,402806,2961
X,1551418196,405509,3380
X,1551418196,406335,1063
X,1551418197,405795,993
X,1551418197,406790,1390
X,1551418198,406709,1064
X,1551418198,406822,794
X,1551418199,407285,983
X,1551418200,407375,1070
X,1551418200,406411,2145
X,1551418201,403885,5033
X,1551418201,405173,4008
X,1551418202,404865,4727
X,1551418202,397557,11585
X,1551418203,397481,18879
X,1551418204,402961,7670
X,1551418204,401125,9668
X,1551418205,400592,7491
X,1551418205,399059,8218
X,1551418206,395543,12116
X,1551418206,397315,12353
X,1551418207,403259,7166
X,1551418208,402926,6511
X,1551418208,406071,1671
X,1551418209,405772,1600
X,1551418209,404662,1572
X,1551418210,405263,1465
X,1551418210,405843,1353
X,1551418211,403212,1708
X,1551418212,403195,1764
X,1551418212,402634,3620
X,1551418213,403853,2130
X,1551418213,400506,3769
X,1551418214,401714,2760
X,1551418214,405608,2552
X,1551418215,403743,3006
X,1551418216,402885,2252
X,1551418216,402058,3145
X,1551418216,401149,4021
X,1551418216,404118,2695
X,1551418217,403909,1167
X,1551418217,404275,2024
X,1551418218,404829,1765
X,1551418218,405023,1160
P,1551418219,5122
X,1551418219,404438,1185
X,1551418220,404333,1630
X,1551418220,405339,1427
X,1551418221,405644,1655
X,1551418221,405348,1042
X,1551418222,404355,442
X,1551418222,403494,1489
X,1551418223,403100,695
X,1551418224,403716,3171
X,1551418224,404829,1805
X,1551418225,404155,2448
X,1551418225,405045,840
X,1551418226,404061,1598
X,1551418226,403370,1124
X,1551418227,403859,752
X,1551418228,404863,931
X,1551418228,405518,1097
X,1551418229,404567,2331
X,1551418229,403624,584
X,1551418230,404830,5642
X,1551418230,406179,1209
X,1551418231,405247,1677
X,1551418232,403255,1488
X,1551418232,404985,1678
X,1551418233,403575,4557
X,1551418233,404257,3933
X,1551418234,405995,1997
X,1551418234,406066,1331
X,1551418235,406910,1396
X,1551418236,404776,2080
X,1551418236,406379,1482
X,1551418237,406760,1504
X,1551418237,405876,1496
X,1551418238,405804,2812
X,1551418238,404798,3758
X,1551418239,406244,2616
X,1551418240,402647,5886
X,1551418240,402412,4209
X,1551418241,404943,1359
X,1551418241,401656,5376
X,1551418242,405529,3166
X,1551418242,406075,1652
X,1551418243,404544,1619
X,1551418243,405936,5175
X,1551418244,405834,2777
X,1551418245,406109,2497
X,1551418245,406334,1349
X,1551418246,407198,1320
X,1551418246,407738,2060
X,1551418247,407385,1319
X,1551418247,408049,782
X,1551418248,407619,576
X,1551418249,407549,596
P,1551418249,5120
X,1551418249,407549,1068
X,1551418250,407406,980
X,1551418250,407287,2023
X,1551418251,406579,1009
X,1551418251,406722,727
X,1551418252,406911,740
A,1551418252,406072,4949
T,1551418252,2814
U,1551418252,64657
X,1551418254,400197,7178
X,1551418255,391751,15740
X,1551418255,388438,31505
X,1551418256,399702,5832
X,1551418256,400428,2149
X,1551418257,399760,2101
X,1551418257,400724,3128
X,1551418257,401933,2250
X,1551418258,402213,848
X,1551418258,403160,1281
X,1551418259,402545,941
X,1551418259,402816,1680
X,1551418260,402412,1798
X,1551418260,402375,1942
X,1551418261,403326,1499
X,1551418262,403451,2166
X,1551418262,401839,2768
X,1551418263,402462,2935
X,1551418263,403446,1882
X,1551418264,402349,3929
X,1551418264,405933,4119
X,1551418265,405087,5199
X,1551418265,407649,1813
X,1551418266,408219,1084
X,1551418267,407980,910
X,1551418267,408496,1316
X,1551418268,408429,560
X,1551418268,408375,818
X,1551418269,408677,1543
X,1551418269,408818,4578
X,1551418270,408063,4980
X,1551418271,407113,918
X,1551418271,408148,1918
X,1551418272,409392,2952
X,1551418272,407358,2672
X,1551418273,406326,1310
X,1551418273,406220,1762
X,1551418274,407561,2544
X,1551418275,406094,2480
