27,2794
R,1554316727,5C00DDFC91
X,1554316729,354643,673
X,1554316729,354663,724
X,1554316730,354596,3278
X,1554316731,354681,629
X,1554316731,354724,572
X,1554316732,354540,859
X,1554316732,354404,770
X,1554316733,354380,535
X,1554316733,354457,578
X,1554316734,354433,690
X,1554316735,354445,628
X,1554316735,354574,276
X,1554316736,354452,647
X,1554316736,354525,600
X,1554316737,354625,270
X,1554316737,354607,426
X,1554316738,354609,394
X,1554316739,354607,402
X,1554316739,354573,416
X,1554316740,354501,579
X,1554316740,354549,808
A,1554316740,354549,344
T,1554316740,2794
R,1554316741,5C00DDFC91
X,1554316742,354394,759
X,1554316743,354397,496
X,1554316743,354251,679
X,1554316744,354233,457
X,1554316745,354315,483
X,1554316745,354350,524
X,1554316746,354383,534
X,1554316746,354377,345
X,1554316747,354355,661
X,1554316747,354505,732
X,1554316748,354490,1085
X,1554316749,354342,6118
X,1554316749,354948,2356
X,1554316750,355169,1711
X,1554316750,355111,1293
X,1554316751,355017,892
X,1554316751,354873,1010
X,1554316752,354912,579
P,1554316752,4812
X,1554316752,355028,606
X,1554316753,354987,631
X,1554316754,354929,484
X,1554316754,354886,367
X,1554316755,354876,397
X,1554316755,354872,292
X,1554316756,354842,750
X,1554316756,354970,1391
X,1554316757,355044,759
A,1554316757,354647,811
T,1554316757,2794
R,1554316757,5C00DDFC91
X,1554316759,354662,1519
X,1554316760,354795,1955
X,1554316760,354807,1401
X,1554316761,354890,1129
X,1554316761,354809,728
X,1554316762,354843,1052
X,1554316762,354956,593
X,1554316763,355096,3380
X,1554316764,355034,3421
X,1554316764,354813,2323
X,1554316765,354733,5773
X,1554316765,354890,3942
X,1554316766,355269,680
X,1554316766,355292,452
X,1554316767,355362,370
X,1554316768,355287,324
X,1554316768,355246,518
X,1554316769,355156,529
X,1554316769,355288,488
X,1554316770,355395,365
X,1554316770,355417,391
X,1554316771,355498,485
X,1554316772,355434,558
X,1554316772,355513,435
X,1554316773,355423,589
X,1554316773,355337,641
X,1554316774,354974,6176
X,1554316774,355470,603
X,1554316775,355629,484
X,1554316775,355671,577
X,1554316776,355694,836
A,1554316776,355357,885
T,1554316776,2795
R,1554316776,5C00DDFC91
X,1554316778,355650,441
X,1554316779,355662,355
X,1554316779,355632,541
X,1554316780,355704,371
X,1554316780,355705,282
X,1554316781,355732,761
X,1554316781,355762,573
X,1554316782,355674,395
P,1554316783,4810
X,1554316783,355678,346
X,1554316783,355660,329
X,1554316784,355631,765
X,1554316784,355686,201
X,1554316785,355719,566
X,1554316785,355823,738
X,1554316786,355780,644
X,1554316787,355729,366
X,1554316787,355745,373
X,1554316788,355716,713
X,1554316788,355730,482
X,1554316789,355618,196
A,1554316789,355701,205
T,1554316789,2795
R,1554316789,5C00DDFC91
X,1554316791,355251,1626
X,1554316792,355425,1307
X,1554316792,355429,892
X,1554316793,355247,2081
X,1554316793,355490,836
X,1554316794,355466,640
X,1554316794,355513,388
X,1554316795,355772,2044
X,1554316795,354591,2237
X,1554316796,355361,924
X,1554316797,355525,1236
X,1554316797,355298,613
X,1554316798,355346,4371
X,1554316798,355175,526
X,1554316799,355293,555
X,1554316799,355485,1494
X,1554316800,355564,2355
X,1554316801,355602,453
X,1554316801,355652,537
X,1554316802,355646,518
X,1554316802,355694,449
X,1554316802,355583,293
X,1554316802,355517,576
X,1554316803,355576,581
X,1554316804,355646,603
X,1554316804,355576,569
X,1554316805,355652,546
