189612,419060,1060
X,1552189612,419957,2346
X,1552189613,419797,1672
X,1552189613,421165,732
X,1552189614,421333,697
X,1552189615,420810,1280
X,1552189615,420974,2083
X,1552189616,419243,1894
X,1552189616,420758,762
P,1552189617,5061
X,1552189617,420085,2086
X,1552189617,420916,2736
X,1552189618,421276,1270
X,1552189619,421906,990
X,1552189619,421040,1774
X,1552189620,421846,737
X,1552189620,419539,3243
X,1552189621,419776,1780
X,1552189621,418712,2170
X,1552189622,416690,5494
X,1552189623,419842,5378
X,1552189623,420888,2376
X,1552189624,415985,7328
X,1552189624,411248,7062
X,1552189625,418472,3317
X,1552189625,420102,5639
X,1552189626,421341,1757
X,1552189626,419291,3591
X,1552189627,419721,2494
X,1552189628,419411,2932
X,1552189628,420829,1305
X,1552189629,421001,1766
X,1552189629,419739,2000
X,1552189630,420944,2836
X,1552189630,421686,898
A,1552189630,421569,1799
T,1552189631,2831
R,1552189631,700D9B77F
X,1552189632,421184,2258
X,1552189632,421493,1670
X,1552189633,421338,2307
X,1552189633,420537,1829
X,1552189634,420691,7024
X,1552189634,418861,6941
X,1552189635,417922,3428
X,1552189635,418277,2025
X,1552189636,415693,10226
X,1552189637,415629,9586
X,1552189637,420065,7089
X,1552189638,419476,7498
X,1552189638,419634,11635
X,1552189639,418514,26757
X,1552189639,419840,15135
X,1552189640,418062,5000
X,1552189641,417296,4935
X,1552189641,418012,5168
X,1552189642,421734,6379
X,1552189642,422488,1400
X,1552189643,422084,886
X,1552189643,422187,1002
X,1552189644,422091,1078
X,1552189645,421499,1003
X,1552189645,419478,4569
P,1552189646,5072
X,1552189646,419984,1438
X,1552189646,420345,1013
X,1552189647,420256,1658
X,1552189647,419911,1511
X,1552189648,421701,1186
X,1552189648,422979,1836
X,1552189649,421507,2524
X,1552189650,421003,1265
X,1552189650,421210,1235
X,1552189651,422399,763
X,1552189651,421740,947
X,1552189652,422047,547
X,1552189652,421061,1062
X,1552189653,421436,1588
X,1552189654,421236,1124
X,1552189654,420100,2433
X,1552189655,419669,4265
X,1552189655,419500,3107
X,1552189656,419319,2191
X,1552189656,419872,1529
X,1552189657,421082,2113
X,1552189658,420198,2756
X,1552189658,419875,1333
X,1552189659,418144,2715
X,1552189659,421296,1865
X,1552189660,422396,1043
X,1552189660,422400,897
X,1552189661,421911,1532
X,1552189662,422390,945
X,1552189662,422860,1639
X,1552189663,422806,1587
X,1552189663,416809,14051
X,1552189664,419923,13373
X,1552189664,422131,2355
X,1552189665,421253,1347
X,1552189666,422414,1361
X,1552189666,421872,1580
X,1552189667,420326,3435
X,1552189667,421329,2252
X,1552189668,415832,6826
X,1552189668,415064,2274
X,1552189669,413962,6191
X,1552189670,422576,2303
X,1552189670,422857,1031
X,1552189671,421924,1040
X,1552189671,420881,2413
X,1552189672,418196,2982
X,1552189672,417045,3318
X,1552189673,421548,2664
