,354386,1252
X,1554317100,354492,2767
X,1554317100,354656,855
X,1554317101,354643,588
X,1554317102,354545,720
X,1554317102,354575,389
X,1554317103,354663,823
X,1554317103,355010,3167
X,1554317104,354618,505
X,1554317104,354503,651
X,1554317105,354569,423
X,1554317106,354519,400
P,1554317106,4806
X,1554317106,354555,604
X,1554317107,354453,351
X,1554317107,354469,408
X,1554317108,354441,940
X,1554317108,354447,468
X,1554317109,354474,813
X,1554317110,354467,345
X,1554317110,354534,739
X,1554317111,354513,529
X,1554317111,354452,403
A,1554317111,354541,288
T,1554317111,2794
R,1554317112,5C00DDFC91
X,1554317113,354561,284
X,1554317114,354716,20426
X,1554317114,354299,2385
X,1554317115,354123,5402
X,1554317115,353752,7635
X,1554317116,353965,5472
X,1554317117,353877,4527
X,1554317117,354100,2077
X,1554317118,354098,1261
X,1554317118,354099,513
X,1554317119,354099,559
X,1554317119,354147,483
X,1554317120,354160,603
X,1554317121,354186,735
X,1554317121,354202,747
X,1554317122,354208,730
X,1554317122,354199,566
X,1554317123,354254,972
X,1554317123,354208,424
X,1554317124,354182,748
X,1554317125,354195,474
X,1554317125,354204,701
X,1554317126,354210,448
X,1554317126,354259,704
X,1554317127,354218,963
X,1554317127,354215,1144
X,1554317128,354251,838
X,1554317129,354249,1175
X,1554317129,354081,1907
X,1554317130,354164,519
X,1554317130,354212,944
A,1554317130,354210,462
T,1554317130,2794
R,1554317130,5C00DDFC91
X,1554317131,354259,416
X,1554317132,354212,487
X,1554317132,354293,603
X,1554317133,354234,595
X,1554317133,354297,425
X,1554317134,354391,564
X,1554317135,354251,471
P,1554317135,4768
X,1554317135,354239,408
X,1554317136,354229,587
X,1554317136,354274,730
X,1554317137,354271,800
X,1554317137,354352,1008
X,1554317138,354336,514
X,1554317139,354334,746
X,1554317139,354311,583
X,1554317140,354278,612
X,1554317140,354340,728
X,1554317141,354340,632
X,1554317141,354386,468
X,1554317142,354324,695
X,1554317143,354342,537
A,1554317143,354297,179
T,1554317143,2794
R,1554317143,5C00DDFC91
X,1554317145,354329,384
X,1554317145,354420,409
X,1554317146,354364,584
X,1554317146,354456,578
X,1554317147,354300,919
X,1554317148,354311,578
X,1554317148,354279,647
X,1554317149,354253,706
X,1554317149,354288,449
X,1554317150,354352,383
X,1554317150,354376,864
X,1554317151,354473,512
X,1554317152,354383,357
X,1554317152,354373,584
X,1554317153,354354,526
X,1554317153,354386,524
X,1554317154,354409,399
X,1554317154,354434,454
X,1554317155,354466,407
X,1554317156,354489,441
A,1554317156,354374,236
T,1554317156,2794
R,1554317156,5C00DDFC91
X,1554317157,354414,392
X,1554317158,354411,372
X,1554317159,354441,635
X,1554317159,354475,360
X,1554317160,354488,520
X,1554317160,354553,282
X,1554317161,354517,526
X,1554317161,354492,443
X,1554317162,354480,449
X,1554317163,354505,524
X,1554317163,354514,356
X,1554317164,354468,506
X,1554317164,354505,570
X,1554317165,354454,515
P,1554317165,4804
X,1554317165,354454,233
X,1554317166,354446,364
X,1554317167,354488,365
X,1554317167,354531,672
X,1554317168,354552,439
X,1554317168,354551,363
A,1554317168,354486,142
T,1554317169,2794
R,1554317169,5C00DDFC91
X,1554317170,354534,1087
X,1554317171,354597,619
X,1554317171,354528,415
X,1554317171,354510,444
X,1554317172,354436,470
X,1554317172,354525,553
X,1554317173,354554,374
X,1554317173,354446,624
X,1554317174,354488,630
X,1554317175,354494,527
