R,1559261639,5C00DDFC91
X,1559261640,361456,893
X,1559261641,361392,631
X,1559261642,361548,885
X,1559261642,361596,705
X,1559261643,361608,892
X,1559261643,361595,787
X,1559261644,361557,1154
X,1559261644,361601,859
X,1559261645,361599,571
X,1559261646,361600,801
X,1559261646,361601,644
X,1559261647,361518,511
X,1559261647,361615,828
X,1559261648,361640,616
X,1559261648,361731,774
X,1559261649,361781,743
X,1559261650,361726,661
X,1559261650,361691,607
X,1559261651,361767,590
X,1559261651,361804,886
X,1559261652,361754,1165
X,1559261652,361734,875
A,1559261653,361630,412
T,1559261653,2864
R,1559261653,5C00DDFC91
X,1559261655,361852,778
X,1559261655,361742,978
X,1559261656,361866,440
X,1559261656,361815,889
X,1559261657,362429,2633
X,1559261657,361096,3230
X,1559261658,362215,2948
X,1559261659,360465,3318
P,1559261659,5248
X,1559261659,361112,1475
X,1559261660,361104,4480
X,1559261660,361112,1909
X,1559261661,361032,2424
X,1559261661,361286,1571
X,1559261662,361190,1087
X,1559261663,361167,3453
X,1559261663,361205,1561
X,1559261664,361257,2749
X,1559261664,361300,804
X,1559261665,361300,1143
X,1559261665,361234,840
X,1559261666,361247,812
X,1559261666,361248,1085
X,1559261666,361049,1796
X,1559261667,361227,5023
X,1559261667,361111,25894
X,1559261668,361823,30091
X,1559261668,361430,15621
X,1559261669,361609,14456
X,1559261669,362818,36990
X,1559261670,360954,10528
X,1559261671,361479,5984
X,1559261671,360656,2603
X,1559261672,360525,2547
X,1559261672,360807,2559
X,1559261673,360967,1469
X,1559261673,361119,1484
X,1559261674,361067,996
X,1559261675,361210,1533
X,1559261675,360985,588
X,1559261676,361017,1045
X,1559261676,361087,682
X,1559261677,361114,938
X,1559261677,361250,596
X,1559261678,361082,1412
X,1559261679,361259,841
X,1559261679,361167,1013
X,1559261680,361247,717
X,1559261680,361293,658
X,1559261681,361221,698
X,1559261681,361404,521
X,1559261682,361258,1241
X,1559261683,361226,1797
X,1559261683,361586,2872
X,1559261684,361884,723
X,1559261684,361723,859
X,1559261685,361617,789
A,1559261685,361410,899
T,1559261685,2864
X,1559261687,361034,2604
X,1559261687,361393,1876
X,1559261688,361261,591
P,1559261688,5250
X,1559261689,361241,711
X,1559261689,361279,698
X,1559261690,360888,7983
X,1559261690,360877,9434
X,1559261691,361533,1068
X,1559261691,361645,1048
X,1559261692,361672,975
X,1559261692,361639,682
X,1559261693,361494,786
X,1559261694,361393,4149
X,1559261694,361641,1145
X,1559261695,361930,579
X,1559261695,361703,1266
