290,4552
P,1554854319,4552
P,1554854348,4553
P,1554854377,4554
P,1554854407,4551
P,1554854436,4552
P,1554854465,4551
P,1554854495,4552
P,1554854524,4550
P,1554854554,4554
P,1554854583,4551
P,1554854613,4554
P,1554854642,4554
P,1554854671,4550
P,1554854701,4553
P,1554854730,4550
P,1554854759,4552
P,1554854788,4550
P,1554854818,4552
P,1554854848,4550
D,1554854862,257536
R,1554854862,5C00DDFC91
R,1554854862,5C00DDFC91
R,1554854862,5C00DDFC91
X,1554854864,377783,12565
X,1554854864,381156,9428
X,1554854865,381351,7705
X,1554854865,380874,5161
X,1554854866,381553,21310
X,1554854866,380794,4749
X,1554854867,380430,5806
X,1554854867,380651,7157
X,1554854868,380270,2762
X,1554854868,380322,4516
X,1554854868,381015,5832
X,1554854869,380835,9253
X,1554854869,380674,4837
X,1554854870,380727,1955
X,1554854870,380719,2471
X,1554854871,380968,2511
X,1554854872,380709,2176
X,1554854872,380639,2173
X,1554854873,380862,1550
X,1554854873,380854,1360
X,1554854874,381006,1093
X,1554854874,381149,11603
X,1554854875,381050,3095
X,1554854876,380963,924
X,1554854876,380991,1335
P,1554854877,4539
X,1554854877,381158,935
X,1554854877,381171,1067
X,1554854878,381137,1308
X,1554854878,381017,1009
X,1554854879,381124,941
X,1554854880,381252,968
X,1554854880,381315,999
X,1554854881,381859,13206
X,1554854881,381396,12035
X,1554854882,380988,11037
X,1554854882,375992,52245
X,1554854883,381135,8116
X,1554854884,381643,11649
X,1554854884,381586,4532
X,1554854885,381828,2763
X,1554854885,381864,2350
X,1554854886,381929,1564
X,1554854886,382522,2442
X,1554854887,382391,1395
X,1554854888,381990,1957
X,1554854888,381938,1721
X,1554854889,381892,884
X,1554854889,382027,13405
X,1554854890,381805,4766
X,1554854890,381765,1390
X,1554854891,381702,1241
X,1554854891,381794,1470
X,1554854892,381809,1360
X,1554854893,381817,1115
X,1554854893,380585,14476
X,1554854894,382760,9675
X,1554854894,382093,1864
X,1554854895,381901,1376
X,1554854895,381891,621
X,1554854896,381931,619
X,1554854897,381978,826
X,1554854897,381796,1022
X,1554854898,382066,947
X,1554854898,381920,895
X,1554854899,382104,752
X,1554854899,381909,899
X,1554854900,381911,713
X,1554854901,382002,754
X,1554854901,381798,9717
X,1554854902,381736,2026
X,1554854902,381685,1427
X,1554854903,381719,1198
X,1554854903,381787,632
X,1554854904,381974,983
X,1554854905,382115,2707
X,1554854905,381818,1636
X,1554854906,381712,1345
X,1554854906,381810,910
P,1554854907,4536
X,1554854907,381582,1330
X,1554854907,381536,1023
X,1554854908,381441,901
X,1554854909,381282,1425
X,1554854909,381608,1150
X,1554854909,381752,973
A,1554854909,381709,1141
T,1554854909,2809
U,1554854909,64657
X,1554854911,381996,763
X,1554854911,381928,1003
X,1554854912,381792,872
X,1554854912,381530,34570
X,1554854913,382372,1531
X,1554854913,382423,1013
X,1554854914,382398,864
X,1554854915,382372,1221
X,1554854915,382163,1009
X,1554854916,382521,573
X,1554854916,382333,886
X,1554854917,382229,928
X,1554854917,382224,617
X,1554854918,382245,748
X,1554854919,382254,767
X,1554854919,382232,567
X,1554854920,382187,922
X,1554854920,382181,746
X,1554854921,382155,781
X,1554854921,382193,470
X,1554854922,382371,826
X,1554854923,382252,1053
X,1554854923,382295,1253
X,1554854924,382320,949
X,1554854924,382221,6417
X,1554854925,382503,1493
X,1554854925,382066,7428
X,1554854926,382092,5138
X,1554854927,382080,817
X,1554854927,382270,1157
X,1554854928,382133,1043
X,1554854928,382394,7060
X,1554854929,382413,2068
X,1554854929,382391,957
