,151728,196
O,1564355544,151673,192
O,1564355544,151679,169
O,1564355545,151651,181
O,1564355546,151696,134
O,1564355546,151679,145
O,1564355547,151694,138
O,1564355547,151725,129
O,1564355547,151733,164
O,1564355547,151733,117
O,1564355548,151721,113
O,1564355549,151690,171
O,1564355549,151732,186
O,1564355550,151715,170
O,1564355550,151724,180
O,1564355551,151740,146
O,1564355551,151753,99
O,1564355552,151634,113
O,1564355553,151657,107
O,1564355553,151657,115
O,1564355554,151731,95
O,1564355554,151751,134
O,1564355555,151751,97
O,1564355555,151708,116
P,1564355555,5035
O,1564355556,151694,124
O,1564355556,151667,100
O,1564355557,151611,129
O,1564355558,151634,123
O,1564355558,151646,71
O,1564355559,151611,87
O,1564355559,151565,118
O,1564355560,151551,133
O,1564355560,151614,126
O,1564355561,151622,147
O,1564355562,151609,82
O,1564355562,151603,110
O,1564355563,151631,133
O,1564355563,151621,187
O,1564355564,151599,134
O,1564355564,151548,103
O,1564355565,151649,84
O,1564355566,151639,115
O,1564355566,151614,208
O,1564355567,151514,222
O,1564355567,151628,116
O,1564355568,151643,125
O,1564355568,151723,93
O,1564355569,151687,110
O,1564355570,151679,117
O,1564355570,151663,137
O,1564355571,151712,94
O,1564355571,151669,102
O,1564355572,151613,94
O,1564355572,151668,150
O,1564355573,151641,124
O,1564355574,151629,82
O,1564355574,151707,136
O,1564355575,151716,50
O,1564355575,151691,123
O,1564355576,151696,115
O,1564355576,151699,114
O,1564355577,151689,162
O,1564355578,151609,91
