,60,397085,684
A,1559864260,397109,354
T,1559864260,2866
U,1559864261,46931
X,1559864262,397104,462
X,1559864263,397077,661
X,1559864263,396997,441
X,1559864264,397075,645
X,1559864264,397162,681
X,1559864265,397236,698
X,1559864265,397225,599
X,1559864266,397189,594
X,1559864267,397123,269
X,1559864267,397117,1035
X,1559864268,397238,741
X,1559864268,397299,789
X,1559864269,397447,585
X,1559864269,397360,506
X,1559864270,397247,336
X,1559864271,397028,1096
X,1559864271,397181,2266
X,1559864272,397414,1370
X,1559864272,397151,1699
X,1559864273,397055,4005
X,1559864273,396936,1155
X,1559864274,397065,574
X,1559864275,397105,599
X,1559864275,396956,732
X,1559864276,396966,716
X,1559864276,397135,980
X,1559864277,397165,648
A,1559864277,397158,491
T,1559864277,2866
U,1559864277,46931
X,1559864278,397009,923
X,1559864278,397096,1447
X,1559864279,397018,670
X,1559864280,396999,770
X,1559864280,397001,480
X,1559864281,396943,584
X,1559864281,396898,946
X,1559864282,397005,868
X,1559864282,397060,684
X,1559864283,396970,637
X,1559864283,396889,678
P,1559864284,5151
X,1559864284,396832,619
X,1559864285,396881,820
X,1559864285,396954,737
X,1559864286,397079,1097
X,1559864286,396957,714
X,1559864287,396999,734
X,1559864287,396958,706
X,1559864288,396855,1012
X,1559864289,396942,752
X,1559864289,397087,914
X,1559864290,397057,853
X,1559864290,397001,597
A,1559864290,396973,255
T,1559864290,2866
U,1559864291,46931
X,1559864292,396901,895
X,1559864293,397034,2124
X,1559864293,397083,1917
X,1559864294,396806,608
X,1559864295,396677,3980
X,1559864295,396722,666
X,1559864296,396783,818
X,1559864296,396898,832
X,1559864297,396858,507
X,1559864297,396845,307
X,1559864298,396852,375
X,1559864299,396824,619
X,1559864299,396839,1026
X,1559864300,396901,532
X,1559864300,396950,659
X,1559864301,396926,558
X,1559864301,396834,336
X,1559864302,396876,702
X,1559864303,396922,1315
X,1559864303,396978,515
X,1559864304,396922,545
