13,145120,102
O,1562541054,145040,121
O,1562541054,145052,134
O,1562541055,145166,201
O,1562541055,145266,153
O,1562541056,145305,163
O,1562541056,145140,229
O,1562541057,144915,209
O,1562541058,144850,128
O,1562541058,144931,103
O,1562541059,145155,266
O,1562541059,145183,120
O,1562541060,145362,181
O,1562541060,145232,298
O,1562541061,145157,71
O,1562541062,145178,89
O,1562541062,145156,280
O,1562541063,145117,165
O,1562541063,145064,207
O,1562541064,145039,190
O,1562541064,145104,125
O,1562541065,145272,279
O,1562541066,145305,361
O,1562541066,145078,201
P,1562541067,5102
O,1562541067,145232,336
O,1562541067,145371,213
O,1562541068,145418,258
O,1562541068,145704,313
O,1562541069,145810,286
O,1562541069,145720,455
O,1562541069,145524,376
O,1562541070,145556,368
O,1562541070,145272,428
O,1562541071,145039,139
O,1562541071,145141,119
O,1562541072,145075,383
O,1562541073,144892,126
O,1562541073,144890,92
O,1562541074,144871,52
O,1562541074,144821,50
O,1562541075,144797,73
O,1562541075,144781,153
O,1562541076,144782,112
O,1562541077,144772,122
O,1562541077,144791,112
O,1562541078,144804,83
O,1562541078,144803,105
O,1562541079,144790,99
O,1562541079,144740,150
O,1562541080,144740,172
O,1562541081,144754,63
O,1562541081,144768,102
O,1562541082,144767,113
O,1562541082,144827,117
O,1562541083,144822,95
O,1562541083,144866,83
O,1562541084,144794,100
O,1562541084,144774,55
O,1562541085,144781,128
O,1562541086,144775,110
O,1562541086,144777,129
O,1562541087,144773,72
O,1562541087,144790,91
O,1562541088,144727,107
O,1562541088,144784,140
O,1562541089,144739,211
O,1562541090,144735,155
O,1562541090,144775,157
