H,1552844337,147519
P,1552844337,5103
P,1552844366,5102
P,1552844396,5103
P,1552844426,5104
P,1552844455,5101
P,1552844485,5103
P,1552844514,5103
P,1552844543,5103
P,1552844572,5103
P,1552844602,5103
P,1552844631,5104
P,1552844660,5102
P,1552844690,5104
P,1552844720,5101
P,1552844749,5104
P,1552844778,5102
P,1552844808,5103
P,1552844837,5101
P,1552844866,5104
P,1552844895,5104
P,1552844925,5103
P,1552844954,5104
P,1552844983,5105
P,1552845014,5105
P,1552845043,5103
P,1552845072,5101
P,1552845101,5105
P,1552845131,5103
P,1552845160,5104
P,1552845189,5103
P,1552845219,5105
P,1552845248,5100
P,1552845277,5104
P,1552845307,5102
P,1552845337,5102
P,1552845366,5102
P,1552845395,5104
P,1552845425,5105
P,1552845454,5102
P,1552845483,5100
P,1552845512,5102
P,1552845542,5102
P,1552845571,5103
P,1552845601,5100
P,1552845631,5103
P,1552845660,5104
P,1552845689,5101
P,1552845718,5100
P,1552845748,5104
P,1552845777,5102
P,1552845806,5103
P,1552845836,5102
P,1552845865,5103
P,1552845895,5104
P,1552845924,5102
P,1552845954,5100
P,1552845983,5104
D,1552845992,229120
P,1552846012,5103
P,1552846042,5103
P,1552846072,5103
P,1552846101,5102
P,1552846130,5104
P,1552846160,5102
P,1552846190,5102
P,1552846219,5104
P,1552846249,5102
D,1552846274,220160
R,1552846274,5C00DDFC91
R,1552846274,5C00DDFC91
R,1552846274,5C00DDFC91
X,1552846276,343428,6848
X,1552846277,343488,3234
X,1552846277,344383,2200
X,1552846278,345351,3377
P,1552846278,5093
X,1552846278,345807,2916
X,1552846279,346771,2443
X,1552846279,347431,929
X,1552846280,346351,1915
X,1552846281,343518,3550
X,1552846281,342526,4640
X,1552846282,346030,1988
X,1552846282,342818,3605
X,1552846283,339021,4925
X,1552846283,344240,4427
X,1552846284,341299,14621
X,1552846285,347680,10095
X,1552846285,347634,3848
X,1552846286,347348,2114
X,1552846286,345259,3920
X,1552846287,343508,7516
X,1552846287,345041,4490
X,1552846288,343967,4857
X,1552846289,347014,4408
X,1552846289,347986,3136
X,1552846290,347597,9082
X,1552846290,348531,4601
X,1552846290,350371,4595
X,1552846290,148808,3201
X,1552846291,147182,1502
X,1552846292,146377,1414
X,1552846292,145931,860
X,1552846293,146331,569
X,1552846293,145615,1640
X,1552846294,145762,976
X,1552846294,146066,1497
X,1552846295,145954,1142
X,1552846296,145960,1109
X,1552846296,146771,793
O,1552846297,146057,1147
O,1552846297,145529,670
O,1552846298,145721,832
O,1552846298,145404,980
O,1552846299,145708,555
O,1552846300,144828,853
O,1552846300,145361,608
O,1552846301,145335,377
O,1552846301,145960,338
O,1552846302,146026,80
O,1552846302,146092,210
O,1552846303,145984,314
O,1552846304,146014,285
O,1552846304,145558,993
O,1552846305,145608,685
O,1552846305,146268,248
O,1552846306,145656,2551
O,1552846306,145028,1002
O,1552846307,144794,775
P,1552846307,5095
O,1552846307,145099,1061
O,1552846308,145094,1105
O,1552846309,144805,1298
O,1552846309,145850,267
O,1552846310,146056,313
O,1552846310,146128,193
O,1552846311,146149,306
O,1552846311,146274,183
O,1552846312,145724,498
O,1552846313,145708,512
O,1552846313,145518,733
O,1552846314,144808,447
O,1552846314,144760,607
O,1552846315,145600,526
O,1552846315,145156,382
O,1552846316,144851,968
O,1552846317,145199,1047
O,1552846317,145739,541
O,1552846318,145678,755
O,1552846318,145679,455
O,1552846319,145482,732
O,1552846319,145129,796
O,1552846320,145269,652
O,1552846321,145045,624
O,1552846321,145133,764
O,1552846322,145473,506
O,1552846322,145419,584
O,1552846323,144833,681
O,1552846323,144904,428
O,1552846324,145090,647
O,1552846325,145203,877
O,1552846325,145021,581
O,1552846326,145566,618
O,1552846326,145571,856
O,1552846327,145315,1012
O,1552846327,145857,204
O,1552846328,145809,563
O,1552846329,145068,1045
O,1552846329,144900,1351
O,1552846330,144617,410
O,1552846330,145242,466
O,1552846331,144899,1156
O,1552846331,145290,511
O,1552846331,145514,700
O,1552846331,145874,425
O,1552846332,145470,247
O,1552846333,145862,433
O,1552846333,145900,409
O,1552846334,146091,167
O,1552846334,145892,228
O,1552846335,145465,833
O,1552846335,144239,977
O,1552846336,143787,692
P,1552846336,5092
O,1552846337,144511,817
O,1552846337,145277,636
O,1552846338,145202,622
O,1552846338,144580,1076
O,1552846339,143187,573
O,1552846339,144462,1785
O,1552846340,145222,667
O,1552846341,145006,822
O,1552846341,144520,544
O,1552846342,144578,564
