,350365,20148
X,1559345443,348525,35449
X,1559345444,347129,21009
X,1559345445,349436,40862
X,1559345445,351154,22550
X,1559345446,348939,23293
X,1559345446,347855,14316
X,1559345447,348434,5966
X,1559345447,348095,7663
X,1559345448,347194,3879
X,1559345449,347742,22755
X,1559345449,347877,4498
X,1559345450,348148,1354
X,1559345450,348273,1474
X,1559345451,348092,1949
X,1559345451,348249,1300
X,1559345452,348423,6013
X,1559345453,348281,3003
X,1559345453,348451,1988
X,1559345454,348536,1701
X,1559345454,348312,1954
X,1559345455,348559,1551
X,1559345455,348463,6079
X,1559345456,348629,4745
X,1559345457,348949,1013
X,1559345457,348988,1580
X,1559345458,349078,3508
X,1559345458,349073,10711
X,1559345459,349660,13271
X,1559345459,348038,21548
X,1559345460,348145,9345
X,1559345461,348350,17805
X,1559345461,347804,3298
X,1559345462,348380,1916
X,1559345462,348385,2700
X,1559345463,348361,3222
X,1559345463,348452,1002
X,1559345464,348338,1357
X,1559345464,348721,1896
X,1559345465,348884,6035
X,1559345466,348281,3210
X,1559345466,348389,2970
X,1559345467,348704,1857
X,1559345467,348999,1825
X,1559345468,349183,1407
X,1559345468,349208,5205
X,1559345469,348869,1791
X,1559345470,349056,1209
X,1559345470,348848,1561
X,1559345471,348790,1297
X,1559345471,348862,1034
P,1559345472,5249
X,1559345472,349344,1582
X,1559345472,349008,2368
X,1559345473,349157,1220
X,1559345474,348912,1325
X,1559345474,348781,3462
X,1559345475,348736,2971
X,1559345475,349060,1363
X,1559345476,348599,3433
X,1559345476,349135,764
X,1559345477,349101,902
X,1559345478,349107,937
X,1559345478,349419,1897
X,1559345479,349680,988
X,1559345479,349130,1350
X,1559345480,349371,1283
X,1559345480,349309,1698
X,1559345481,349100,847
X,1559345482,349083,667
X,1559345482,349081,1791
X,1559345483,349011,1260
X,1559345483,348929,970
X,1559345484,349125,8407
X,1559345484,347982,12892
X,1559345484,349746,18425
X,1559345485,348361,20659
X,1559345485,350160,20055
X,1559345486,347953,14093
X,1559345486,349919,7458
X,1559345487,347425,19428
X,1559345487,347635,16169
X,1559345488,349002,12268
X,1559345489,348302,2000
X,1559345489,348445,1013
X,1559345490,348368,1588
X,1559345490,348119,892
X,1559345491,347635,1414
X,1559345491,347857,1179
X,1559345492,348056,1412
X,1559345492,348496,5287
X,1559345493,348424,1705
X,1559345494,348718,1131
X,1559345494,348666,1938
X,1559345495,348788,795
X,1559345495,348937,2122
X,1559345496,349717,26186
X,1559345496,348841,12933
X,1559345497,349172,7866
X,1559345498,349501,727
X,1559345498,349356,696
X,1559345499,349117,1301
X,1559345499,348728,1066
X,1559345500,348741,1146
X,1559345500,348760,1072
P,1559345501,5249
