002157,2905
R,1559002157,5C00DDFC91
X,1559002159,365760,618
X,1559002159,365790,972
X,1559002160,365963,818
X,1559002161,365786,1032
X,1559002161,365888,696
X,1559002162,365930,730
X,1559002162,365941,2448
X,1559002163,365657,1775
X,1559002163,366069,4291
X,1559002164,365725,2057
X,1559002165,365803,1787
X,1559002165,365882,1122
P,1559002165,5288
X,1559002166,365762,6783
X,1559002166,365645,1229
X,1559002167,365747,505
X,1559002167,365597,763
X,1559002168,365781,406
X,1559002168,365960,694
X,1559002169,365826,945
X,1559002169,365959,935
X,1559002169,366107,601
X,1559002170,366136,961
X,1559002170,365906,1385
X,1559002171,365982,593
X,1559002171,365962,620
X,1559002172,366013,670
X,1559002173,365827,1044
X,1559002173,365848,402
X,1559002174,365793,979
X,1559002174,365788,429
X,1559002175,365892,309
A,1559002175,365886,539
T,1559002175,2905
R,1559002175,5C00DDFC91
X,1559002177,365887,799
X,1559002178,365859,472
X,1559002178,365779,5176
X,1559002179,365846,3898
X,1559002179,366043,2978
X,1559002180,366239,1971
X,1559002180,365826,3011
X,1559002181,366118,1282
X,1559002182,366233,3325
X,1559002182,365764,2741
X,1559002183,365976,817
X,1559002183,365909,719
X,1559002184,365998,840
X,1559002184,366039,975
X,1559002185,365797,1481
X,1559002186,365894,829
X,1559002186,365956,622
X,1559002187,366080,606
X,1559002187,365961,1189
X,1559002188,366062,675
X,1559002188,365978,420
X,1559002189,366056,870
X,1559002190,365707,1214
X,1559002190,365797,986
X,1559002191,365865,307
X,1559002191,365502,13176
X,1559002192,365906,2195
X,1559002192,365840,862
X,1559002193,365890,790
X,1559002194,365938,892
X,1559002194,366027,1016
P,1559002194,5302
X,1559002195,366094,602
X,1559002195,365904,601
X,1559002196,365955,605
A,1559002196,365948,297
T,1559002196,2905
R,1559002196,5C00DDFC91
X,1559002198,365647,655
X,1559002198,365482,1182
X,1559002199,365507,530
X,1559002200,365573,1233
X,1559002200,365731,757
X,1559002201,365567,827
X,1559002201,365485,564
X,1559002202,365947,2013
X,1559002202,365540,5489
X,1559002203,366168,849
X,1559002204,365964,1068
X,1559002204,365971,655
X,1559002205,365898,529
X,1559002205,365777,718
X,1559002206,365814,524
X,1559002206,365754,478
X,1559002207,365848,878
X,1559002208,365944,693
X,1559002208,366099,534
X,1559002209,366200,759
X,1559002209,366067,721
X,1559002210,366092,825
X,1559002210,366224,587
X,1559002210,366139,527
X,1559002211,366118,596
A,1559002211,365902,739
T,1559002211,2905
R,1559002211,5C00DDFC91
X,1559002213,365791,574
X,1559002213,366027,645
X,1559002214,366101,746
