,217,11591
X,1559773490,424428,8922
X,1559773491,424479,11235
X,1559773491,424265,10353
X,1559773492,424008,4427
X,1559773492,424444,1914
X,1559773493,424779,1282
X,1559773494,424718,1394
X,1559773494,424765,1551
X,1559773495,424472,1338
X,1559773495,424418,5785
X,1559773496,424461,2426
X,1559773496,424440,2903
X,1559773497,423878,6689
X,1559773498,424823,2015
X,1559773498,423810,2749
X,1559773499,422287,4513
X,1559773499,421125,3100
X,1559773500,420563,2390
X,1559773500,419007,3769
X,1559773501,418362,7307
X,1559773502,421087,9215
X,1559773502,423407,2025
X,1559773503,417972,14527
X,1559773503,421754,7419
P,1559773504,5174
X,1559773504,421707,6642
X,1559773504,423636,3816
X,1559773505,424862,2050
X,1559773505,424311,1231
X,1559773506,424198,1571
X,1559773507,424309,942
X,1559773507,424237,1033
X,1559773508,424183,1344
X,1559773508,424600,1372
X,1559773509,423940,4602
X,1559773509,424690,7431
X,1559773510,423803,2280
X,1559773511,423037,2783
X,1559773511,423029,2767
X,1559773512,424272,4711
X,1559773512,423499,2826
X,1559773513,423254,1257
X,1559773513,424466,9516
X,1559773514,424433,12167
X,1559773515,422945,2443
X,1559773515,422466,8763
X,1559773516,423200,6591
X,1559773516,424540,21352
X,1559773517,426309,22263
X,1559773517,421977,25988
X,1559773518,421791,27057
X,1559773519,422811,12759
X,1559773519,423739,24599
X,1559773520,422925,11258
X,1559773520,425375,43127
X,1559773521,415368,30900
X,1559773521,421447,10435
X,1559773522,421633,4209
X,1559773523,424474,9032
X,1559773523,424272,20626
X,1559773524,424083,27723
X,1559773524,424615,9834
X,1559773524,423782,7498
X,1559773524,424877,8165
X,1559773525,426091,6995
X,1559773526,422968,18265
X,1559773526,424590,9691
X,1559773527,422813,10720
X,1559773527,424877,3689
X,1559773528,424950,1143
X,1559773528,425149,1363
X,1559773529,423974,2266
X,1559773530,422508,3226
X,1559773530,424072,9298
X,1559773531,421090,4059
X,1559773531,419979,4471
X,1559773532,421021,14406
X,1559773532,417271,5196
P,1559773533,5174
X,1559773533,419212,3281
X,1559773533,421658,2127
X,1559773534,421507,2018
X,1559773535,421912,2093
X,1559773535,422723,2510
X,1559773536,422684
