1561180125,5132
D,1561180127,196608
D,1561180129,197120
D,1561180131,196096
D,1561180133,196352
D,1561180135,197120
D,1561180138,196352
D,1561180140,196864
D,1561180142,196352
D,1561180144,196608
D,1561180145,196352
D,1561180148,196864
D,1561180150,196608
D,1561180152,196352
D,1561180154,196352
P,1561180154,5013
D,1561180156,196352
D,1561180159,196608
D,1561180161,196864
D,1561180163,200192
D,1561180165,196352
D,1561180167,196608
D,1561180170,196352
D,1561180172,196096
D,1561180174,196608
D,1561180176,201984
D,1561180178,196608
D,1561180181,196864
D,1561180183,195840
P,1561180184,5133
D,1561180185,196864
D,1561180186,196352
D,1561180188,196352
D,1561180191,199680
D,1561180193,196352
D,1561180195,196352
D,1561180197,196864
D,1561180199,196608
D,1561180202,196864
D,1561180204,196096
D,1561180206,196608
D,1561180208,196096
D,1561180210,196864
D,1561180213,196864
P,1561180213,5131
D,1561180215,196608
D,1561180217,196096
D,1561180219,196352
D,1561180221,197120
D,1561180224,196608
D,1561180226,196352
D,1561180227,196608
D,1561180229,196608
D,1561180231,196352
D,1561180234,196608
D,1561180236,196352
D,1561180238,196352
D,1561180240,196608
D,1561180242,196608
P,1561180243,5031
D,1561180245,196864
D,1561180247,196608
D,1561180249,198912
D,1561180251,196352
D,1561180253,196608
D,1561180256,196864
D,1561180258,196608
D,1561180260,196864
D,1561180262,197120
D,1561180264,196608
D,1561180267,196864
D,1561180268,197376
D,1561180270,196352
P,1561180272,5131
D,1561180272,196352
D,1561180274,197120
D,1561180277,196608
D,1561180279,197632
D,1561180281,196352
D,1561180283,196096
D,1561180285,196608
D,1561180288,196864
D,1561180290,196608
D,1561180292,196608
D,1561180294,197120
D,1561180296,196864
D,1561180299,196608
D,1561180301,197120
P,1561180302,5134
D,1561180303,196608
D,1561180305,196352
D,1561180307,196608
D,1561180309,195584
D,1561180311,196352
D,1561180313,196864
D,1561180315,197376
D,1561180317,196352
D,1561180320,196864
D,1561180322,196608
D,1561180324,196352
D,1561180326,196864
D,1561180328,196864
D,1561180331,196608
P,1561180331,5008
D,1561180333,195840
D,1561180335,196608
D,1561180337,196352
D,1561180340,196864
D,1561180342,196096
D,1561180344,195584
D,1561180346,196352
D,1561180348,196352
D,1561180350,196352
D,1561180352,196864
D,1561180354,196352
D,1561180356,196864
D,1561180358,196608
P,1561180360,5133
D,1561180361,196864
D,1561180363,196352
D,1561180365,196864
D,1561180367,196608
D,1561180369,196352
D,1561180372,196864
D,1561180374,196096
D,1561180376,196608
D,1561180378,196608
D,1561180380,196608
D,1561180383,196864
D,1561180385,196864
