,416882,3805
X,1552190261,417225,2115
X,1552190262,419391,1793
X,1552190263,419223,2387
P,1552190263,5073
X,1552190263,420047,1850
X,1552190264,421306,831
X,1552190264,421735,1407
X,1552190265,422310,1043
X,1552190265,421317,1230
X,1552190266,421844,1069
X,1552190266,422524,1028
X,1552190267,424110,1618
X,1552190268,424899,1624
X,1552190268,422719,3497
X,1552190269,418828,3393
X,1552190269,418855,3857
X,1552190270,420211,2707
X,1552190270,420155,2052
X,1552190271,421953,1219
X,1552190272,421780,818
A,1552190272,421313,3176
T,1552190272,2832
R,1552190272,700D9B77F
X,1552190274,422482,655
X,1552190274,423299,1635
X,1552190275,424166,2809
X,1552190275,423075,2360
X,1552190276,421290,2115
X,1552190276,420376,1910
X,1552190277,421767,1761
X,1552190278,422552,1167
X,1552190278,422749,902
X,1552190279,421650,1227
X,1552190279,420638,1040
X,1552190280,419684,1216
X,1552190280,421539,1966
X,1552190281,422438,1209
X,1552190282,422432,1073
X,1552190282,422821,693
X,1552190283,422485,626
X,1552190283,421612,643
X,1552190284,422067,1430
X,1552190284,422300,573
X,1552190285,422179,869
X,1552190286,422294,706
X,1552190286,421998,933
X,1552190287,420302,2231
X,1552190287,420084,1691
X,1552190288,421747,2262
X,1552190288,423044,713
X,1552190288,422225,1180
X,1552190288,422557,408
X,1552190289,422625,549
X,1552190290,422462,651
X,1552190290,422758,497
X,1552190291,422034,845
X,1552190291,422787,1312
P,1552190292,5074
X,1552190292,423367,835
X,1552190292,423091,766
X,1552190293,423142,381
X,1552190294,422886,603
X,1552190294,422511,797
A,1552190294,422569,1755
T,1552190294,2832
R,1552190294,700D9B77F
X,1552190296,422280,2634
X,1552190297,419782,5217
X,1552190297,418649,3193
X,1552190298,419911,3178
X,1552190298,420835,2160
X,1552190299,422309,1152
X,1552190300,420374,6327
X,1552190300,414404,7235
X,1552190301,414529,9936
X,1552190301,422974,1839
X,1552190302,422953,1011
X,1552190302,421926,1222
X,1552190303,422024,1309
X,1552190304,421145,1137
X,1552190304,421224,1530
X,1552190305,420677,1035
X,1552190305,422189,1084
X,1552190306,422214,916
X,1552190306,422594,1093
X,1552190307,423246,1057
X,1552190308,423628,626
X,1552190308,422464,1878
X,1552190309,420998,1365
X,1552190309,421399,1467
X,1552190310,419644,2871
X,1552190310,418568,2287
X,1552190311,418858,2730
X,1552190311,420047,2032
X,1552190312,421250,1810
X,1552190313,421636,757
X,1552190313,419764,3133
X,1552190314,415750,2752
X,1552190314,417527,5922
X,1552190315,419663,2787
X,1552190315,416909,4555
X,1552190316,418217,3495
X,1552190317,421284,2465
X,1552190317,422790,714
X,1552190318,422402,962
X,1552190318,421658,1892
X,1552190319,420598,1712
X,1552190319,421303,1701
X,1552190320,422318,1433
X,1552190321,422339,2657
X,1552190321,421489,3217
X,1552190322,420987,1903
P,1552190322,5075
X,1552190322,420327,2125
