
3053,419990,1168
X,1564013054,419682,29720
X,1564013054,419000,17149
X,1564013055,419146,2682
X,1564013056,418863,5212
X,1564013056,420135,2919
X,1564013057,420379,2401
X,1564013057,419942,7623
X,1564013058,419431,2475
X,1564013058,419693,1462
X,1564013059,420275,2261
X,1564013060,420077,4084
X,1564013060,419988,2356
X,1564013061,419866,8900
X,1564013061,420038,1838
X,1564013062,419752,2928
X,1564013062,419782,1588
X,1564013063,419595,4291
X,1564013063,419776,2486
X,1564013064,420039,1372
X,1564013065,420059,1077
X,1564013065,420037,596
X,1564013066,419794,2130
X,1564013066,419946,619
X,1564013067,419941,7017
X,1564013067,419736,1544
X,1564013068,419771,6881
X,1564013069,419353,2492
X,1564013069,419622,1302
X,1564013070,419604,1045
X,1564013070,419642,1829
X,1564013071,419694,1357
P,1564013071,5081
X,1564013071,419349,1514
X,1564013072,419500,1054
X,1564013073,419629,859
X,1564013073,419603,382
X,1564013074,419881,769
X,1564013074,419679,1055
X,1564013075,419591,659
X,1564013075,419421,1094
X,1564013076,419522,922
X,1564013077,419431,1231
X,1564013077,419093,7715
X,1564013078,418392,5285
X,1564013078,419118,3863
X,1564013079,418616,3084
X,1564013079,419311,1968
X,1564013080,419700,12656
X,1564013081,419933,2990
X,1564013081,419670,3161
X,1564013082,419080,6956
X,1564013082,419810,2268
X,1564013083,420047,2250
X,1564013083,419802,872
X,1564013084,419570,818
