,392253,1984
X,1554782779,392090,925
X,1554782780,392462,1209
X,1554782780,392834,1246
X,1554782781,392142,14239
X,1554782781,392910,2622
X,1554782782,392966,1233
X,1554782783,392801,1362
X,1554782783,392679,546
X,1554782784,392591,641
X,1554782784,392709,591
X,1554782785,392640,9186
X,1554782785,392691,1470
X,1554782786,392743,742
X,1554782787,392650,2479
X,1554782787,392425,4797
X,1554782788,392549,1491
X,1554782788,392365,10820
X,1554782789,392894,9354
X,1554782789,392977,1496
X,1554782790,393045,827
X,1554782790,392796,367
X,1554782791,392739,585
P,1554782791,4466
X,1554782792,392666,752
X,1554782792,392597,418
X,1554782793,392564,384
X,1554782793,392599,423
X,1554782794,392684,746
X,1554782794,392617,310
X,1554782795,392626,600
X,1554782796,392501,330
X,1554782796,392592,751
X,1554782797,392663,876
X,1554782797,392577,780
A,1554782797,392647,955
T,1554782797,2784
U,1554782798,64657
X,1554782799,392526,3666
X,1554782800,392658,1132
X,1554782800,392677,496
X,1554782801,392587,601
X,1554782802,392727,1212
X,1554782802,392491,1706
X,1554782803,392514,2778
X,1554782803,392606,3568
X,1554782804,392345,1987
X,1554782804,392558,3184
X,1554782805,392992,1451
X,1554782806,392842,3618
X,1554782806,392998,4322
X,1554782807,392865,1446
X,1554782807,392519,7804
X,1554782808,392548,2731
X,1554782808,392990,1275
X,1554782809,392888,2831
X,1554782810,392646,1316
X,1554782810,392782,681
X,1554782811,392775,695
X,1554782811,392842,777
X,1554782812,392792,671
X,1554782812,392804,451
X,1554782813,392751,483
X,1554782813,392807,605
X,1554782814,392767,520
X,1554782815,392695,781
X,1554782815,392740,375
X,1554782816,392668,624
X,1554782816,392738,645
X,1554782817,392576,481
X,1554782817,392631,493
X,1554782818,392683,398
X,1554782819,392710,611
X,1554782819,392702,694
X,1554782819,392624,615
A,1554782819,392717,266
T,1554782819,2784
U,1554782819,64657
P,1554782820,4469
X,1554782821,392768,764
X,1554782821,392726,692
X,1554782822,392744,561
X,1554782822,392768,362
X,1554782823,392852,493
X,1554782824,392715,3490
X,1554782824,392865,1475
X,1554782825,393122,9843
X,1554782825,393051,1463
X,1554782826,392985,725
X,1554782826,392936,737
X,1554782827,392980,284
X,1554782828,392953,555
X,1554782828,392997,658
X,1554782829,392988,623
X,1554782829,392855,476
X,1554782830,392866,490
X,1554782830,392863,944
X,1554782831,392929,747
X,1554782832,392854,776
X,1554782832,392888,341
X,1554782833,392843,390
X,1554782833,392804,696
X,1554782834,392376,8243
X,1554782834,392639,1627
X,1554782835,392620,10854
X,1554782836,392595,761
A,1554782836,392859,402
T,1554782836,2784
U,1554782836,64657
X,1554782837,392699,772
X,1554782838,392545,1254
X,1554782839,392753,5011
X,1554782839,392385,4026
X,1554782840,392414,2674
X,1554782840,392706,1114
X,1554782841,392823,1889
X,1554782841,392783,1961
X,1554782842,392829,2485
X,1554782843,392579,1020
X,1554782843,392731,542
X,1554782844,392827,545
X,1554782844,393323,7534
X,1554782845,392860,2515
X,1554782845,393304,645
X,1554782846,393309,439
X,1554782847,393118,1121
X,1554782847,393070,918
X,1554782848,393034,527
X,1554782848,393004,372
X,1554782849,392960,446
X,1554782849,393057,730
X,1554782850,392636,3045
P,1554782850,4473
X,1554782850,393168,764
X,1554782851,393108,433
X,1554782852,393088,468
X,1554782852,393115,400
X,1554782853,392939,607
