364,359018,217
T,1562192764,2941
R,1562192765,5C00DDFC91
X,1562192766,359024,362
X,1562192767,359051,475
X,1562192767,359004,414
X,1562192768,358992,300
X,1562192769,359080,287
X,1562192769,359040,260
X,1562192770,359070,1049
X,1562192770,359041,1574
X,1562192771,359182,1071
X,1562192771,359074,601
X,1562192772,359301,2873
X,1562192772,359199,528
X,1562192773,359261,727
X,1562192774,359376,683
X,1562192774,359318,852
X,1562192775,359387,406
X,1562192775,359334,528
X,1562192776,359217,581
X,1562192776,359198,1122
X,1562192777,359121,443
X,1562192778,359020,671
X,1562192778,359001,792
X,1562192779,358986,584
X,1562192779,358958,535
X,1562192780,358967,566
A,1562192780,359120,429
T,1562192780,2941
R,1562192780,5C00DDFC91
X,1562192782,359127,432
X,1562192782,359162,427
X,1562192783,359155,719
X,1562192784,359252,281
X,1562192784,359322,412
X,1562192785,359316,656
X,1562192785,359262,842
X,1562192786,359219,623
X,1562192786,359225,315
X,1562192787,359239,628
X,1562192788,359177,2976
X,1562192788,359593,1007
X,1562192789,359491,434
X,1562192789,359433,430
X,1562192790,359462,460
X,1562192790,359520,392
X,1562192790,359491,490
X,1562192791,359396,298
X,1562192791,359380,671
X,1562192792,359347,223
X,1562192792,359277,306
P,1562192792,5103
X,1562192793,359418,1171
X,1562192793,359204,1422
X,1562192794,359246,1387
X,1562192794,359328,327
A,1562192794,359320,393
T,1562192795,2941
R,1562192795,5C00DDFC91
X,1562192796,359273,544
X,1562192797,359171,402
X,1562192798,359231,847
X,1562192798,359258,806
X,1562192799,359253,425
