H,1551647728,147519
R,1551647728,5C00DDFC91
X,1551647730,379773,909
P,1551647730,5118
X,1551647730,379701,749
X,1551647731,379702,744
X,1551647731,379726,580
X,1551647732,379727,416
X,1551647732,379752,594
X,1551647733,379778,7443
X,1551647734,379755,663
X,1551647734,379750,600
X,1551647735,379716,531
X,1551647735,379698,324
X,1551647735,379719,853
X,1551647735,380052,2190
X,1551647736,379420,3029
X,1551647737,379566,490
X,1551647737,379555,696
X,1551647738,379561,419
X,1551647738,379601,817
X,1551647739,379685,425
X,1551647739,379649,672
X,1551647740,379655,1042
X,1551647741,379618,531
X,1551647741,379602,319
X,1551647742,379563,439
A,1551647742,379670,218
T,1551647742,2818
R,1551647742,5C00DDFC91
X,1551647744,379558,480
X,1551647744,379581,595
X,1551647745,379526,541
X,1551647745,379690,1542
X,1551647746,379905,3960
X,1551647747,379421,2839
X,1551647747,379659,5100
X,1551647748,379824,1015
X,1551647748,379874,465
X,1551647749,379964,639
X,1551647749,379898,601
X,1551647750,379541,585
X,1551647751,379746,566
X,1551647751,379834,565
X,1551647752,379916,263
X,1551647752,379895,239
X,1551647753,379855,545
X,1551647753,379759,847
X,1551647754,379736,869
X,1551647754,379822,397
X,1551647755,379868,451
X,1551647756,379929,325
X,1551647756,379976,692
X,1551647757,379999,696
X,1551647757,379856,698
A,1551647757,379806,473
T,1551647757,2818
R,1551647758,5C00DDFC91
P,1551647759,5132
X,1551647759,379978,261
X,1551647760,380045,547
X,1551647760,379995,509
X,1551647761,379794,1139
X,1551647762,379862,372
X,1551647762,379845,394
X,1551647763,379883,305
X,1551647763,379923,596
X,1551647764,379991,781
X,1551647764,379808,648
X,1551647765,379761,598
X,1551647766,379848,581
X,1551647766,379855,405
X,1551647767,379879,292
X,1551647767,379875,535
X,1551647768,379841,582
X,1551647768,379751,1049
X,1551647769,379847,546
X,1551647770,379857,333
X,1551647770,379851,365
X,1551647771,379891,340
X,1551647771,379854,448
A,1551647771,379884,284
T,1551647771,2818
R,1551647772,5C00DDFC91
X,1551647773,379791,255
X,1551647774,379808,552
X,1551647774,379823,693
X,1551647775,379706,641
X,1551647775,379709,558
X,1551647776,379823,456
X,1551647777,379804,387
X,1551647777,379802,366
X,1551647778,379829,637
X,1551647778,379797,642
X,1551647779,379695,672
X,1551647779,379788,340
X,1551647780,379830,349
X,1551647781,379778,568
X,1551647781,379774,437
X,1551647782,379812,535
X,1551647782,379677,748
X,1551647783,379813,625
X,1551647783,379760,500
X,1551647784,379757,273
A,1551647784,379778,153
T,1551647784,2818
R,1551647784,5C00DDFC91
X,1551647786,379736,544
X,1551647787,379680,665
X,1551647787,379662,489
X,1551647788,379694,605
X,1551647788,379766,479
X,1551647789,379828,618
P,1551647789,5132
X,1551647789,379779,592
X,1551647790,379669,721
X,1551647791,379787,291
X,1551647791,379839,554
X,1551647792,379809,646
X,1551647792,379793,751
X,1551647793,379804,733
X,1551647793,379701,712
X,1551647794,379759,439
X,1551647794,379774,565
X,1551647795,379826,350
X,1551647796,379759,387
X,1551647796,379786,534
X,1551647797,379698,629
A,1551647797,379757,177
T,1551647797,2818
R,1551647797,5C00DDFC91
X,1551647799,379810,373
X,1551647799,379824,778
X,1551647800,379805,679
X,1551647800,379717,275
X,1551647801,379746,590
X,1551647802,379775,286
X,1551647802,379738,333
X,1551647803,379787,471
X,1551647803,379763,240
X,1551647804,379614,1178
X,1551647804,379759,453
X,1551647805,379780,398
X,1551647806,379782,354
X,1551647806,379834,683
X,1551647807,379819,744
X,1551647807,379608,739
X,1551647808,379706,393
X,1551647808,379678,291
X,1551647809,379682,285
X,1551647810,379760,469
X,1551647810,379766,594
A,1551647810,379756,226
T,1551647810,2818
R,1551647810,5C00DDFC91
X,1551647812,379810,374
X,1551647813,379739,474
X,1551647813,379772,951
X,1551647814,379736,771
X,1551647814,379587,805
X,1551647815,379736,620
X,1551647815,379723,387
X,1551647816,379757,795
X,1551647817,379842,685
X,1551647817,379775,766
X,1551647818,379699,904
X,1551647818,379745,761
X,1551647818,379717,414
P,1551647818,5131
X,1551647818,379712,383
X,1551647819,379731,469
X,1551647820,379760,686
X,1551647820,379666,838
X,1551647821,379785,496
X,1551647821,379771,569
