,369588,583
X,1557530882,369477,1109
X,1557530882,369710,1850
X,1557530882,369606,861
X,1557530883,369616,731
X,1557530883,369619,1257
X,1557530884,369527,532
A,1557530884,369621,328
T,1557530884,2862
U,1557530884,64657
X,1557530886,369521,615
X,1557530886,369514,459
X,1557530887,369438,519
X,1557530888,369553,813
X,1557530888,369683,1052
X,1557530889,369663,563
X,1557530889,369652,313
X,1557530890,369573,497
X,1557530890,369618,588
X,1557530891,369645,721
X,1557530892,369702,607
X,1557530892,369659,1095
X,1557530893,369648,261
X,1557530893,369604,638
X,1557530894,369606,353
X,1557530894,369632,841
X,1557530895,369544,375
X,1557530896,369513,987
X,1557530896,369625,557
P,1557530897,5206
X,1557530897,369582,711
X,1557530897,369558,595
X,1557530898,369605,599
A,1557530898,369589,264
T,1557530898,2862
U,1557530898,64657
X,1557530900,369652,346
X,1557530900,369573,512
X,1557530901,369587,764
X,1557530901,369587,500
X,1557530902,369540,747
X,1557530903,369715,1029
X,1557530903,369485,5545
X,1557530904,370440,11037
X,1557530904,368740,10129
X,1557530905,369219,8264
X,1557530905,369727,6968
X,1557530906,369476,7139
X,1557530907,369664,5065
X,1557530907,369492,8088
X,1557530908,369836,10583
X,1557530908,369208,11378
X,1557530909,369408,10801
X,1557530909,369825,11876
X,1557530910,369865,11138
X,1557530911,369780,9503
X,1557530911,368959,4926
X,1557530912,369729,1426
X,1557530912,369640,1747
X,1557530913,369764,11100
X,1557530913,369039,8657
X,1557530914,369503,5461
X,1557530915,369428,6850
X,1557530915,369734,6436
X,1557530916,369679,15898
X,1557530916,369703,9838
X,1557530917,369830,14390
X,1557530917,369791,10052
X,1557530918,369984,14603
X,1557530919,369388,1723
X,1557530919,368832,26201
X,1557530920,369400,2917
X,1557530920,369296,6077
X,1557530921,369617,5067
X,1557530921,369372,3199
X,1557530922,369371,697
X,1557530922,369548,650
X,1557530923,369642,428
X,1557530923,369556,1197
X,1557530923,369698,632
X,1557530924,369676,594
X,1557530924,369617,481
X,1557530925,369625,753
X,1557530925,369581,567
P,1557530926,5207
X,1557530926,369551,819
X,1557530927,369650,716
X,1557530927,369626,494
X,1557530928,369561,557
X,1557530928,369574,446
X,1557530929,369652,1914
X,1557530929,368872,11672
X,1557530930,370455,19341
X,1557530931,370515,29690
X,1557530931,369342,25095
X,1557530932,369653,27914
X,1557530932,369730,12672
X,1557530933,370380,21821
X,1557530933,369772,13257
X,1557530934,369204,13213
X,1557530935,369571,8283
X,1557530935,369466,6650
X,1557530936,369582,11918
X,1557530936,369898,8339
X,1557530937,369472,6014
X,1557530937,369642,2093
X,1557530938,369559,4791
X,1557530939,369629,475
X,1557530939,369531,605
A,1557530939,369590,327
T,1557530939,2862
U,1557530940,64657
X,1557530941,369468,805
X,1557530942,369562,588
X,1557530942,369575,753
X,1557530943,369582,480
X,1557530943,369658,1114
X,1557530944,369665,454
X,1557530944,369619,537
X,1557530945,369622,3909
