,420790,1724
X,1552192402,420420,988
X,1552192403,423043,2740
X,1552192403,422077,2656
X,1552192404,421241,949
X,1552192404,419936,1466
X,1552192405,421035,992
A,1552192405,421016,5087
T,1552192405,2835
R,1552192405,700D9B77F
X,1552192407,418732,1750
X,1552192407,419553,3508
X,1552192408,420602,8072
X,1552192408,421475,2220
P,1552192409,5056
X,1552192409,419215,5868
X,1552192410,417423,3774
X,1552192410,412655,18655
X,1552192411,418563,6439
X,1552192411,419728,3041
X,1552192412,422520,2784
X,1552192412,421240,3575
X,1552192413,416398,11868
X,1552192414,418889,7842
X,1552192414,420480,3301
X,1552192415,419650,3298
X,1552192415,421539,2970
X,1552192416,418470,8434
X,1552192416,418496,4091
X,1552192417,416564,4133
X,1552192418,421204,7548
X,1552192418,419873,6162
X,1552192419,422679,1785
X,1552192419,421744,1815
X,1552192420,423274,1701
X,1552192420,422018,3067
X,1552192421,419949,3020
X,1552192421,416386,7218
X,1552192421,420032,7166
X,1552192422,422536,1170
X,1552192422,422756,3575
X,1552192423,424412,1159
X,1552192423,420250,5720
X,1552192424,417404,5999
X,1552192425,423246,4548
X,1552192425,423672,1632
X,1552192426,422435,5105
X,1552192426,417483,8573
X,1552192427,420123,5773
X,1552192427,422833,6800
X,1552192428,423262,4502
X,1552192428,426504,3108
X,1552192429,424473,1015
X,1552192430,423431,1359
X,1552192430,422239,3466
X,1552192431,421590,3069
X,1552192431,423401,2109
X,1552192432,421772,5119
X,1552192432,419960,5232
X,1552192433,419491,4383
X,1552192434,419200,936
X,1552192434,418892,1412
X,1552192435,418840,1963
X,1552192435,416294,2874
X,1552192436,418391,1807
X,1552192436,420044,1907
X,1552192437,418697,7425
X,1552192438,417366,7398
P,1552192438,5073
X,1552192438,421562,1765
X,1552192439,418103,5926
X,1552192439,415953,4930
X,1552192440,415163,8133
X,1552192440,421419,2433
X,1552192441,422745,1557
X,1552192442,422008,3351
X,1552192442,420339,4999
X,1552192443,420213,7607
X,1552192443,420692,5849
X,1552192444,420522,4736
X,1552192444,419402,4979
X,1552192445,419993,3112
X,1552192446,421874,2437
X,1552192446,422901,1059
X,1552192447,422180,873
X,1552192447,422160,687
X,1552192448,420912,1810
X,1552192448,417618,3656
X,1552192449,420740,2038
X,1552192450,420909,1363
X,1552192450,421782,847
X,1552192451,422223,1048
X,1552192451,420369,2811
X,1552192452,421034,3669
X,1552192452,421223,1890
X,1552192453,419361,3831
X,1552192454,418536,9197
X,1552192454,416806,7602
X,1552192455,420441,5928
X,1552192455,421895,1275
X,1552192456,420057,3590
X,1552192456,419340,3269
X,1552192457,418335,4268
X,1552192457,420683,1831
X,1552192458,417910,5596
X,1552192459,416591,7755
X,1552192459,421500,2058
X,1552192460,421585,1980
X,1552192460,420449,824
X,1552192461,420240,1162
