,1558251844,5195
P,1558251873,5196
P,1558251902,5194
P,1558251932,5195
P,1558251961,5193
P,1558251990,5197
P,1558252020,5194
P,1558252050,5197
P,1558252079,5197
P,1558252108,5197
P,1558252138,5195
P,1558252167,5196
P,1558252196,5197
P,1558252225,5196
P,1558252255,5195
P,1558252284,5197
P,1558252314,5196
P,1558252344,5196
P,1558252373,5197
P,1558252402,5196
P,1558252431,5196
P,1558252461,5196
P,1558252490,5196
P,1558252519,5197
P,1558252549,5196
P,1558252578,5194
P,1558252608,5196
P,1558252637,5198
P,1558252667,5196
P,1558252696,5198
P,1558252725,5195
P,1558252755,5195
P,1558252784,5198
E,1558252813,0
