,79386,359487,2016
X,1560979387,359891,3968
X,1560979387,359714,812
X,1560979388,359692,427
X,1560979388,359712,986
X,1560979389,359760,673
X,1560979389,359791,799
X,1560979390,359861,1496
X,1560979391,359979,781
X,1560979391,359829,673
X,1560979392,359749,567
X,1560979392,359806,619
X,1560979393,359794,730
X,1560979393,359764,1235
X,1560979394,359939,1168
X,1560979395,359832,1171
X,1560979395,359847,788
X,1560979396,359836,1784
X,1560979396,359886,953
X,1560979397,359995,1040
X,1560979397,359931,844
X,1560979398,359829,1466
X,1560979399,359908,1674
X,1560979399,359726,2594
X,1560979400,359944,2033
X,1560979400,360066,2489
X,1560979401,360058,2923
P,1560979401,5151
X,1560979401,359793,662
X,1560979402,359834,432
X,1560979402,359769,473
X,1560979402,359780,659
X,1560979403,359833,928
X,1560979403,359814,898
X,1560979404,359829,932
A,1560979404,359807,287
T,1560979404,2963
R,1560979404,5C00DDFC91
X,1560979406,359850,824
X,1560979406,359912,1068
X,1560979407,359869,595
X,1560979407,359743,705
X,1560979408,359728,718
X,1560979409,359771,780
X,1560979409,359777,1462
X,1560979410,359928,1524
X,1560979410,359834,693
X,1560979411,359560,2120
X,1560979411,360276,5225
X,1560979412,359523,2905
X,1560979413,359757,550
X,1560979413,359862,1149
X,1560979414,359940,668
X,1560979414,359835,791
X,1560979415,359864,559
X,1560979415,359702,2080
X,1560979416,359763,1140
X,1560979417,359879,874
X,1560979417,359726,14456
X,1560979418,359695,1695
X,1560979418,359806,1664
X,1560979419,359719,685
X,1560979419,359743,532
X,1560979420,359881,866
X,1560979421,359898,982
X,1560979421,359827,721
X,1560979422,359855,818
X,1560979422,359800,662
X,1560979423,359900,535
X,1560979423,359931,730
A,1560979424,359831,221
