25300,240896
D,1558425303,236032
D,1558425305,240640
D,1558425307,236544
D,1558425309,244736
D,1558425311,240640
D,1558425314,236800
D,1558425316,241408
D,1558425317,241920
D,1558425319,239872
P,1558425319,5175
D,1558425321,238336
D,1558425324,241408
D,1558425326,241920
D,1558425328,242688
D,1558425330,246528
D,1558425332,240128
D,1558425335,245504
D,1558425337,239360
D,1558425339,239872
D,1558425341,241920
D,1558425343,240128
D,1558425346,236800
D,1558425348,242176
P,1558425349,5172
D,1558425350,240128
D,1558425352,240640
D,1558425354,247296
D,1558425357,238848
D,1558425358,246016
D,1558425360,240896
D,1558425362,239616
D,1558425364,238080
D,1558425367,233472
D,1558425369,242176
D,1558425371,239872
D,1558425373,232960
D,1558425375,241408
D,1558425378,243200
P,1558425378,5176
D,1558425380,243456
D,1558425382,231936
D,1558425384,244736
D,1558425386,243456
D,1558425389,239616
D,1558425391,246528
D,1558425393,240640
D,1558425395,241920
D,1558425397,234496
D,1558425399,247040
D,1558425401,246784
D,1558425403,240640
D,1558425405,232448
D,1558425407,240640
P,1558425408,5177
D,1558425410,254720
D,1558425412,238080
D,1558425414,235776
D,1558425416,240896
D,1558425418,234496
D,1558425421,220416
D,1558425423,237824
D,1558425425,237568
D,1558425427,240128
D,1558425429,240640
D,1558425432,240640
D,1558425434,242432
D,1558425436,242176
P,1558425438,5176
D,1558425438,240640
D,1558425439,251392
D,1558425442,227328
D,1558425444,237568
D,1558425446,240384
D,1558425448,250112
D,1558425450,239872
D,1558425453,240128
D,1558425455,230912
D,1558425457,240640
D,1558425459,236288
D,1558425461,241408
D,1558425464,248320
D,1558425466,238336
P,1558425467,5175
D,1558425468,240896
D,1558425470,242176
D,1558425473,244736
D,1558425475,240896
D,1558425477,238080
D,1558425479,234752
D,1558425480,234240
D,1558425483,240384
D,1558425485,240128
D,1558425487,240384
D,1558425489,236800
D,1558425491,244480
D,1558425494,241920
D,1558425496,226816
P,1558425496,5177
D,1558425498,246528
D,1558425500,239360
D,1558425502,241408
D,1558425505,241920
D,1558425507,240384
D,1558425509,238080
D,1558425511,240128
D,1558425513,240384
D,1558425516,238080
D,1558425518,239616
D,1558425520,238336
D,1558425521,241152
D,1558425523,247040
P,1558425525,5174
D,1558425526,241664
D,1558425528,238336
D,1558425530,240640
D,1558425532,238336
D,1558425534,241408
D,1558425537,240640
D,1558425539,239104
D,1558425541,240384
D,1558425543,237312
D,1558425545,239616
D,1558425548,238336
D,1558425550,238080
D,1558425552,251392
D,1558425554,238080
P,1558425555,5175
D,1558425556,243456
D,1558425559,241152
D,1558425561,239360
D,1558425562,231168
D,1558425564,236544
D,1558425566,239872
D,1558425569,239616
D,1558425571,246528
D,1558425573,235008
D,1558425575,238592
D,1558425577,235008
D,1558425580,238848
D,1558425582,230656
D,1558425584,240896
P,1558425584,5174
D,1558425586,240896
D,1558425588,240384
D,1558425591,240640
D,1558425593,239872
D,1558425595,240640
D,1558425597,240128
D,1558425599,238848
D,1558425602,234752
D,1558425603,234752
D,1558425605,237824
D,1558425607,244736
D,1558425609,228608
D,1558425612,247040
E,1558425613,0
