6350,2844
R,1554156350,5C00DDFC91
X,1554156351,377790,679
X,1554156352,377879,703
X,1554156353,377953,582
X,1554156353,378359,925
X,1554156354,377771,806
X,1554156354,377806,667
X,1554156355,377599,641
X,1554156355,377476,584
X,1554156356,377682,617
X,1554156357,377680,1218
X,1554156357,377588,543
X,1554156358,377608,764
P,1554156358,4835
X,1554156358,377679,671
X,1554156359,377466,1072
X,1554156359,377588,769
X,1554156360,377910,450
X,1554156361,377714,595
X,1554156361,377544,575
X,1554156362,377711,579
X,1554156362,377952,912
X,1554156363,377791,564
X,1554156363,377964,817
A,1554156363,377768,883
T,1554156364,2844
R,1554156364,5C00DDFC91
X,1554156365,377966,526
X,1554156366,377972,392
X,1554156366,378161,923
X,1554156367,378076,581
X,1554156368,377913,886
X,1554156368,377981,711
X,1554156369,377915,379
X,1554156369,377969,511
X,1554156370,378116,637
X,1554156370,377972,544
X,1554156371,378001,452
X,1554156372,377900,663
X,1554156372,377784,486
X,1554156373,377954,787
X,1554156373,377870,374
X,1554156374,378002,493
X,1554156374,378066,763
X,1554156375,378039,944
X,1554156376,378126,746
X,1554156376,378148,454
A,1554156376,377996,377
T,1554156376,2844
R,1554156376,5C00DDFC91
X,1554156378,377760,815
X,1554156379,377952,481
X,1554156379,378080,807
X,1554156380,377918,582
X,1554156380,377946,387
X,1554156381,378046,450
X,1554156381,378117,516
X,1554156381,378065,614
X,1554156382,378140,805
X,1554156382,377974,549
X,1554156383,377861,879
X,1554156383,377958,552
X,1554156384,377952,570
X,1554156385,378041,475
X,1554156385,378004,656
X,1554156386,377933,489
X,1554156386,377923,354
X,1554156387,377835,397
P,1554156387,4800
X,1554156387,378019,558
X,1554156388,377955,479
A,1554156388,377973,380
T,1554156388,2844
R,1554156388,5C00DDFC91
X,1554156390,378086,436
X,1554156390,377986,576
X,1554156391,378019,911
X,1554156392,378073,547
X,1554156392,377963,922
X,1554156393,377930,626
X,1554156393,377919,538
X,1554156394,377901,507
X,1554156394,377876,704
X,1554156395,377795,664
X,1554156396,377772,900
X,1554156396,377819,702
X,1554156397,377940,475
X,1554156397,377974,595
X,1554156398,378097,851
X,1554156398,378131,478
X,1554156399,378107,599
X,1554156400,377966,504
X,1554156400,377755,530
X,1554156401,377637,412
A,1554156401,377937,494
T,1554156401,2844
R,1554156401,5C00DDFC91
X,1554156403,377647,896
X,1554156403,377694,347
X,1554156404,377758,480
X,1554156404,377911,454
X,1554156405,377970,584
X,1554156406,378023,638
X,1554156406,378060,676
X,1554156407,377831,575
X,1554156407,377950,449
X,1554156408,377694,639
X,1554156408,377714,589
X,1554156409,377854,492
X,1554156409,378094,690
X,1554156410,377890,474
X,1554156411,377903,531
X,1554156411,377954,406
X,1554156412,377709,591
X,1554156412,377950,404
X,1554156413,377699,717
X,1554156413,377859,607
A,1554156413,377858,447
T,1554156414,2844
R,1554156414,5C00DDFC91
X,1554156415,377691,510
X,1554156416,377832,967
X,1554156417,377955,437
X,1554156417,378119,1234
P,1554156417,4835
X,1554156418,378155,439
X,1554156418,378084,563
X,1554156419,378058,424
X,1554156419,377956,672
X,1554156420,377945,856
X,1554156421,378103,659
X,1554156421,378198,426
X,1554156422,378136,504
X,1554156422,377935,419
X,1554156422,377889,596
X,1554156422,377946,736
X,1554156423,378191,795
X,1554156424,377615,890
X,1554156424,377470,509
X,1554156425,377536,757
X,1554156425,377404,555
X,1554156426,377481,331
A,1554156426,377879,794
