263,5048
P,1564470792,5050
P,1564470822,5046
P,1564470851,5049
P,1564470880,5047
P,1564470910,5048
P,1564470939,5046
P,1564470969,5047
P,1564470998,5048
P,1564471028,5047
P,1564471057,5046
P,1564471086,5045
P,1564471115,5049
P,1564471145,5047
P,1564471174,5050
D,1564471175,190464
D,1564471177,193792
D,1564471180,192768
D,1564471182,191488
D,1564471184,193024
D,1564471186,192512
D,1564471188,192512
D,1564471191,192768
D,1564471193,192768
D,1564471195,193280
D,1564471197,188160
D,1564471198,193024
D,1564471201,193280
D,1564471203,193536
P,1564471203,5045
D,1564471205,192000
D,1564471207,193792
D,1564471209,193792
D,1564471212,193536
D,1564471214,194304
D,1564471216,192256
D,1564471218,193792
D,1564471220,193536
D,1564471223,193536
D,1564471225,192768
D,1564471227,192512
D,1564471229,193792
D,1564471231,192768
P,1564471233,5048
D,1564471234,193280
D,1564471236,193024
D,1564471238,192512
D,1564471239,191488
D,1564471242,193280
D,1564471244,191232
D,1564471246,194048
D,1564471248,193536
D,1564471250,192000
D,1564471253,193536
D,1564471255,192512
D,1564471257,195072
D,1564471259,193280
D,1564471261,193024
P,1564471263,5046
D,1564471264,193024
D,1564471266,194048
D,1564471268,197376
P,1564471292,5047
P,1564471321,5049
P,1564471351,5046
P,1564471380,5048
P,1564471409,5048
P,1564471439,5047
P,1564471468,5049
P,1564471497,5049
P,1564471526,5048
P,1564471557,5048
P,1564471586,5047
P,1564471615,5049
P,1564471645,5047
P,1564471674,5048
P,1564471703,5046
P,1564471732,5048
P,1564471762,5049
P,1564471791,5048
P,1564471820,5049
