,8993,139183,3447
O,1563128994,139274,5738
O,1563128994,137288,8982
O,1563128995,136845,7852
O,1563128995,136271,6904
P,1563128996,5077
O,1563128996,131218,10974
O,1563128997,128013,5317
O,1563128997,130600,13624
O,1563128998,135393,8986
O,1563128998,134785,4623
O,1563128999,125969,11726
O,1563128999,129234,7971
O,1563129000,132922,5926
O,1563129001,137389,3640
O,1563129001,135332,5654
O,1563129002,137471,5264
O,1563129002,134390,5890
O,1563129002,138555,2577
O,1563129002,142864,2932
O,1563129003,141188,2523
O,1563129004,142046,4306
O,1563129004,144089,1271
O,1563129005,143258,2053
O,1563129005,142267,1661
O,1563129006,140857,3852
O,1563129006,141303,1272
O,1563129007,140939,1170
O,1563129008,139471,1633
O,1563129008,140819,1651
O,1563129009,140876,1550
O,1563129009,141356,1064
O,1563129010,142795,1198
O,1563129010,142730,1901
O,1563129011,141679,2506
O,1563129012,141553,1922
O,1563129012,141111,1698
O,1563129013,140432,2600
O,1563129013,139989,2220
O,1563129014,140719,3164
O,1563129014,138036,5506
O,1563129015,135991,3244
O,1563129016,135793,7007
O,1563129016,138346,6066
O,1563129017,139499,4140
O,1563129017,141071,4090
O,1563129018,138081,5540
O,1563129018,136533,4904
O,1563129019,140118,2217
O,1563129020,141057,3795
O,1563129020,139276,5865
O,1563129021,141517,2555
O,1563129021,140586,3707
O,1563129022,139439,2830
O,1563129022,140521,3841
O,1563129023,140912,5654
O,1563129023,141536,2338
O,1563129024,142220,2209
O,1563129025,139718,3567
P,1563129025,5079
O,1563129025,140129,4514
O,1563129026,141162,2804
O,1563129026,141277,3594
O,1563129027,143485,6869
O,1563129027,145917,1651
O,1563129028,145634,1939
O,1563129029,144578,2392
O,1563129029,144236,2238
O,1563129030,146807,2575
O,1563129030,150814,4594
