31559772840,407485,4340
X,1559772841,409446,3182
X,1559772841,410876,648
X,1559772842,411510,981
X,1559772843,411265,445
X,1559772843,411329,858
X,1559772844,411632,860
X,1559772844,410699,1166
X,1559772845,410853,778
X,1559772845,411710,947
X,1559772846,409251,3551
X,1559772847,404825,2618
X,1559772847,406217,3598
X,1559772848,405554,14384
X,1559772848,410067,3114
X,1559772849,411921,4024
X,1559772849,410140,3961
X,1559772850,409971,2041
X,1559772851,410578,1935
X,1559772851,411248,1494
X,1559772852,410200,1585
X,1559772852,410602,2746
X,1559772853,411058,1205
X,1559772853,411352,677
X,1559772854,410658,1551
X,1559772855,410489,1216
X,1559772855,410182,1149
X,1559772856,409505,1413
X,1559772856,410511,851
X,1559772857,410804,947
X,1559772857,410620,869
P,1559772857,5177
X,1559772858,410705,794
X,1559772859,410866,1166
X,1559772859,410852,1154
X,1559772860,410093,721
X,1559772860,410519,1346
X,1559772861,410150,1945
X,1559772861,409818,947
X,1559772862,411270,1591
X,1559772863,411913,893
X,1559772863,411021,701
X,1559772864,411085,814
X,1559772864,411201,1023
X,1559772865,411541,1742
X,1559772865,412096,1803
X,1559772866,412009,1701
X,1559772867,411989,2346
X,1559772867,411214,3293
X,1559772868,410345,1465
X,1559772868,410486,2163
X,1559772868,411391,1121
X,1559772868,410114,6901
X,1559772869,409537,2730
X,1559772869,410327,2093
X,1559772870,410159,2229
X,1559772871,410163,3142
X,1559772871,411055,1240
X,1559772872,411755,805
X,1559772872,412153,685
X,1559772873,411877,686
A,1559772873,411144,2335
T,1559772873,2925
R,1559772873,700D9B753
X,1559772875,412117,614
X,1559772875,411934,985
X,1559772876,411942,908
X,1559772877,411947,988
X,1559772877,410766,1272
X,1559772878,411113,970
X,1559772878,410578,1592
X,1559772879,410260,2994
X,1559772879,408955,3533
X,1559772880,407581,3022
X,1559772881,407057,2417
X,1559772881,408638,16704
X,1559772882,409282,5941
X,1559772882,411031,4930
X,1559772883,411394,1097
X,1559772883,411174,865
X,1559772884,410046,2110
X,1559772884,408278,2623
X,1559772885,411432,2038
X,1559772886,411931,912
