52162406,418115,930
X,1552162406,418181,1279
X,1552162407,418220,773
X,1552162407,418274,1082
X,1552162408,418250,881
X,1552162409,418265,1015
X,1552162409,418288,489
X,1552162410,418260,1065
X,1552162410,418189,1362
X,1552162411,418243,967
X,1552162411,418213,909
X,1552162412,418265,612
X,1552162413,418323,807
X,1552162413,418377,1317
X,1552162414,418282,1323
X,1552162414,418459,673
X,1552162415,418442,991
X,1552162415,418516,857
X,1552162416,418441,926
X,1552162417,418491,912
X,1552162417,418393,1045
X,1552162418,418420,330
A,1552162418,418302,401
T,1552162418,2828
U,1552162418,46975
X,1552162420,418263,625
X,1552162420,418456,444
X,1552162421,418416,942
X,1552162421,418305,990
X,1552162422,418391,1151
X,1552162422,418231,385
X,1552162423,418173,1018
X,1552162424,418286,1171
X,1552162424,418336,459
X,1552162425,418099,1064
X,1552162425,417970,707
X,1552162426,417742,910
X,1552162426,417510,953
X,1552162427,417659,1011
P,1552162427,5091
X,1552162428,417993,1027
X,1552162428,418153,1127
X,1552162429,418179,900
X,1552162429,418336,1124
X,1552162430,418211,771
X,1552162430,417974,736
X,1552162431,416811,1666
X,1552162432,417223,907
X,1552162432,417109,515
X,1552162433,416706,739
X,1552162433,417073,1602
X,1552162434,418213,1049
X,1552162434,417720,1203
X,1552162435,417548,764
X,1552162436,417125,1015
X,1552162436,417665,787
X,1552162437,418212,1014
X,1552162437,418363,970
X,1552162438,418452,1018
X,1552162438,418367,956
X,1552162439,418101,862
A,1552162439,417933,1750
T,1552162439,2828
U,1552162439,46975
X,1552162440,418122,665
X,1552162440,418043,1097
X,1552162441,417455,762
X,1552162442,417182,1065
X,1552162442,417204,912
X,1552162443,417586,1033
X,1552162443,417753,522
X,1552162444,417303,780
X,1552162444,417144,1030
X,1552162445,417663,888
X,1552162446,418191,826
X,1552162446,417402,1083
X,1552162447,417897,1227
X,1552162447,417967,1123
X,1552162448,418255,1490
X,1552162448,418593,917
X,1552162449,418236,983
X,1552162450,418183,950
X,1552162450,418169,1017
X,1552162451,418243,986
X,1552162451,418175,1047
X,1552162452,418358,953
X,1552162452,418390,824
X,1552162453,418413,1098
X,1552162454,418478,536
X,1552162454,418412,508
X,1552162455,418329,882
X,1552162455,418468,765
X,1552162456,418580,606
P,1552162456,5088
X,1552162456,418554,619
X,1552162457,418656,797
A,1552162457,418158,1452
T,1552162457,2828
U,1552162457,46975
X,1552162459,418358,906
X,1552162460,418298,378
X,1552162460,418405,825
X,1552162461,418325,998
X,1552162461,418492,683
X,1552162462,418016,965
X,1552162462,418336,778
X,1552162463,418369,725
X,1552162464,418326,507
X,1552162464,418290,687
X,1552162465,418328,978
X,1552162465,418406,888
X,1552162466,418397,816
X,1552162466,418424,494
X,1552162467,418409,643
X,1552162467,418410,886
X,1552162468,418283,885
X,1552162469,418248,735
X,1552162469,418289,365
X,1552162470,418267,676
A,1552162470,418333,476
