89,386970,591
T,1557622289,2821
U,1557622289,64657
X,1557622291,387605,5297
X,1557622291,387260,914
X,1557622291,387144,611
X,1557622292,387011,783
X,1557622292,387036,508
X,1557622293,386999,893
P,1557622293,5181
X,1557622293,387093,698
X,1557622294,387156,818
X,1557622294,387130,696
X,1557622295,387109,481
X,1557622295,387075,595
X,1557622296,387198,1065
X,1557622297,387186,492
X,1557622297,387276,756
X,1557622298,387194,448
X,1557622298,387061,538
X,1557622299,387091,737
X,1557622299,387175,481
X,1557622300,387258,570
X,1557622301,387356,735
X,1557622301,387401,372
X,1557622302,387215,663
A,1557622302,387161,402
T,1557622302,2821
U,1557622302,64657
X,1557622304,387178,787
X,1557622304,387131,493
X,1557622305,387014,507
X,1557622305,387097,1249
X,1557622306,387105,495
X,1557622307,387050,823
X,1557622307,387053,879
X,1557622308,386675,33435
X,1557622308,386321,1682
X,1557622309,386734,568
X,1557622309,386772,949
X,1557622310,386895,678
X,1557622310,386950,693
X,1557622311,386793,465
X,1557622312,387024,1452
X,1557622312,386787,2398
X,1557622313,386561,6666
X,1557622313,387626,7986
X,1557622314,387540,18960
X,1557622314,386099,17443
X,1557622315,386567,15783
X,1557622316,386415,2482
X,1557622316,387134,10173
X,1557622317,387111,6955
X,1557622317,385834,6503
X,1557622318,386986,7221
X,1557622318,386640,4195
X,1557622319,387118,6266
X,1557622320,386911,4486
X,1557622320,386854,4047
X,1557622321,386659,2888
X,1557622321,386457,5118
X,1557622322,386878,4832
X,1557622322,386825,8989
X,1557622323,386854,9927
P,1557622323,5184
X,1557622324,386833,5101
X,1557622324,386899,3389
X,1557622325,386905,5801
X,1557622325,387680,5067
X,1557622326,388122,15717
X,1557622326,384848,33949
X,1557622327,386908,28734
X,1557622328,386858,1629
X,1557622328,386940,1656
X,1557622329,386963,1809
X,1557622329,386875,1748
X,1557622330,386865,1434
X,1557622330,386871,1006
X,1557622331,386867,2556
X,1557622332,386363,19566
X,1557622332,387488,17161
X,1557622332,386674,16107
X,1557622332,386786,3286
X,1557622333,386911,1291
X,1557622333,386592,11598
X,1557622334,386531,11695
X,1557622335,386556,6761
X,1557622335,386625,33028
X,1557622336,386681,15247
X,1557622336,386450,17779
X,1557622337,387466,7736
X,1557622337,386572,1937
X,1557622338,387797,6316
X,1557622338,386772,5919
X,1557622339,387282,1415
X,1557622340,387000,909
X,1557622340,387081,560
X,1557622341,387066,736
X,1557622341,387005,676
X,1557622342,386970,1053
X,1557622342,386988,776
X,1557622343,386978,702
X,1557622344,386940,688
X,1557622344,386838,367
X,1557622345,386790,655
A,1557622345,386968,444
T,1557622345,2821
U,1557622345,64657
X,1557622347,386849,788
X,1557622347,386862,639
X,1557622348,386795,493
X,1557622348,386889,828
X,1557622349,386999,572
X,1557622350,386951,4221
X,1557622350,386852,1501
X,1557622351,386941,614
X,1557622351,386973,607
X,1557622352,386847,441
