,734781,5145
P,1560734810,5146
P,1560734839,5145
P,1560734869,5145
P,1560734898,5142
P,1560734928,5144
P,1560734957,5145
P,1560734987,5144
D,1560735000,258048
D,1560735003,253184
R,1560735003,5C00DDFC91
R,1560735003,5C00DDFC91
R,1560735003,5C00DDFC91
X,1560735004,364161,6024
X,1560735005,361126,21995
X,1560735006,366959,18211
X,1560735006,364884,6551
X,1560735007,364774,3236
X,1560735007,366808,12717
X,1560735008,359988,56571
X,1560735008,356553,18782
X,1560735009,364330,26707
X,1560735010,364787,7107
X,1560735010,363150,18169
X,1560735011,363783,16465
X,1560735011,364551,3981
X,1560735012,364834,4185
X,1560735012,364357,1651
X,1560735013,364580,1384
X,1560735013,364766,2883
X,1560735014,364580,1726
X,1560735015,364622,1905
X,1560735015,364832,4483
X,1560735016,364277,1967
P,1560735016,5134
X,1560735016,364807,1941
X,1560735017,364629,2154
X,1560735017,364871,1683
X,1560735018,364597,2297
X,1560735019,364764,1406
X,1560735019,364825,1283
X,1560735020,364890,1054
X,1560735020,364547,1374
X,1560735021,364793,1097
X,1560735021,364883,1848
X,1560735022,364726,1769
X,1560735023,364780,1232
X,1560735023,365010,1800
X,1560735024,365104,2009
X,1560735024,364840,2364
X,1560735025,365032,884
X,1560735025,365232,2298
X,1560735026,366047,8767
X,1560735027,365269,4675
X,1560735027,365195,19044
X,1560735028,366582,17150
X,1560735028,365045,13006
X,1560735029,364874,2576
X,1560735029,365530,30536
X,1560735030,364017,9325
X,1560735031,364425,38767
X,1560735031,367274,14307
X,1560735032,366772,22187
X,1560735032,366990,14202
X,1560735033,366404,17086
X,1560735033,366322,10662
X,1560735034,366750,15257
X,1560735035,367058,13591
X,1560735035,366371,22899
X,1560735036,366391,20302
X,1560735036,366266,21748
X,1560735037,366333,17007
X,1560735037,366284,24048
X,1560735038,365473,24024
X,1560735038,366293,20421
