518743,400848,685
T,1554518744,2753
R,1554518744,5C00DDFC91
X,1554518745,400562,275
X,1554518746,400445,399
X,1554518747,400390,433
X,1554518747,400502,523
X,1554518748,400595,267
X,1554518748,400538,394
X,1554518749,400447,765
X,1554518749,400471,365
X,1554518750,400408,332
X,1554518751,400549,857
X,1554518751,400247,2132
X,1554518752,400520,2020
X,1554518752,400493,1357
X,1554518753,400758,1135
X,1554518753,400740,1085
X,1554518754,400765,1117
X,1554518754,400668,11030
X,1554518755,400575,866
X,1554518756,400839,1110
X,1554518756,400913,436
X,1554518757,400540,1428
X,1554518757,400754,611
X,1554518758,400912,418
X,1554518758,400866,579
X,1554518759,400693,827
X,1554518760,400939,412
X,1554518760,400855,488
X,1554518761,400914,603
X,1554518761,400875,740
A,1554518761,400660,549
T,1554518761,2753
R,1554518762,5C00DDFC91
X,1554518763,401031,662
X,1554518764,400925,535
X,1554518764,400874,688
X,1554518765,400794,560
X,1554518766,400978,576
X,1554518766,400876,434
X,1554518767,400975,664
X,1554518767,400944,726
X,1554518768,401223,418
X,1554518768,400965,454
X,1554518769,401018,352
X,1554518770,401223,531
X,1554518770,401230,620
X,1554518771,401123,670
X,1554518771,400991,426
X,1554518771,401148,473
P,1554518771,4644
X,1554518771,400963,601
X,1554518772,400796,643
X,1554518773,400901,464
X,1554518773,401045,715
A,1554518773,401001,436
T,1554518773,2753
R,1554518773,5C00DDFC91
X,1554518775,400692,403
X,1554518776,400678,444
X,1554518776,400725,639
X,1554518777,400789,483
X,1554518777,400850,650
X,1554518778,400897,727
X,1554518778,400761,1743
X,1554518779,400651,2033
X,1554518780,400654,515
X,1554518780,400514,844
X,1554518781,400509,426
X,1554518781,400696,367
X,1554518782,400745,877
X,1554518782,400907,455
X,1554518783,401086,338
X,1554518784,401216,604
X,1554518784,401114,837
X,1554518785,400932,343
X,1554518785,400817,743
X,1554518786,400825,359
X,1554518786,400887,259
X,1554518787,400886,574
A,1554518787,400820,707
T,1554518787,2753
R,1554518787,5C00DDFC91
X,1554518789,400547,832
X,1554518790,400589,791
X,1554518790,400290,954
X,1554518791,399835,11517
X,1554518791,400138,460
X,1554518792,400323,1632
X,1554518792,400669,386
X,1554518793,400721,529
X,1554518794,400635,380
X,1554518794,400645,316
X,1554518795,400725,508
X,1554518795,400798,681
X,1554518796,400799,342
X,1554518796,400641,583
X,1554518797,400661,183
X,1554518797,400503,3718
X,1554518798,400783,1382
X,1554518799,400850,1148
X,1554518799,401002,860
X,1554518800,401060,434
X,1554518800,400927,525
X,1554518801,400933,550
P,1554518801,4678
X,1554518801,400754,484
X,1554518802,400778,371
X,1554518803,400687,517
A,1554518803,400699,922
T,1554518803,2753
R,1554518803,5C00DDFC91
X,1554518805,400486,435
X,1554518805,400614,294
X,1554518806,400845,432
X,1554518806,401073,457
X,1554518807,401155,494
X,1554518807,400928,486
X,1554518808,400833,324
X,1554518809,400688,1025
X,1554518809,400889,319
X,1554518810,400677,1220
X,1554518810,400796,487
X,1554518811,400746,480
X,1554518811,400661,266
X,1554518812,400621,408
X,1554518812,400515,371
X,1554518812,400611,388
X,1554518813,400660,291
X,1554518813,400710,326
X,1554518814,400744,321
X,1554518814,400514,465
X,1554518815,400748,776
X,1554518815,400770,375
A,1554518815,400745,669
T,1554518816,2753
R,1554518816,5C00DDFC91
X,1554518817,400650,654
X,1554518818,400666,559
X,1554518819,400772,566
X,1554518819,400801,405
