
0716573,356963,3239
X,1560716574,357320,3721
X,1560716574,357755,2373
X,1560716575,357887,6245
X,1560716576,358183,12508
X,1560716576,358194,6256
X,1560716577,358630,1935
X,1560716577,357665,11939
X,1560716578,356968,4224
X,1560716578,358114,3729
X,1560716579,356720,2858
X,1560716579,357419,895
X,1560716580,357959,4235
X,1560716581,357867,2933
X,1560716581,356919,1716
X,1560716581,356538,3848
X,1560716581,357048,1975
X,1560716582,356853,1711
X,1560716582,357606,2245
X,1560716583,358069,1150
X,1560716584,357876,1400
X,1560716584,357069,1935
X,1560716585,356960,2380
P,1560716585,5141
X,1560716585,357961,2746
X,1560716586,358619,2156
X,1560716586,357187,3048
X,1560716587,358213,1896
X,1560716588,357942,2733
X,1560716588,357639,7896
X,1560716589,358240,2827
X,1560716589,358343,3028
X,1560716590,357710,1429
X,1560716590,357326,2360
X,1560716591,357134,2557
X,1560716592,357280,1904
X,1560716592,356572,2235
X,1560716593,357572,1571
X,1560716593,358182,2563
X,1560716594,357017,2513
X,1560716594,358128,1263
X,1560716595,358479,1724
X,1560716596,358229,1047
X,1560716596,358311,2456
X,1560716597,358843,1564
X,1560716597,358559,1409
X,1560716598,358400,1221
X,1560716598,357725,2175
X,1560716599,358991,1970
X,1560716600,359718,2632
X,1560716600,358468,1089
X,1560716601,358345,1858
X,1560716601,359286,1054
X,1560716602,359148,1800
X,1560716602,358158,1885
X,1560716603,357313,2086
X,1560716604,356774,2173
X,1560716604,357352,812
X,1560716605,358471,1263
X,1560716605,358568,1364
X,1560716606,358563,996
X,1560716606,358270,709
X,1560716607,358753,1265
X,1560716607,358374,1292
X,1560716608,358450,1060
X,1560716609,358374,1476
X,1560716609,358244,1088
X,1560716610,357746,782
X,1560716610,357505,2804
X,1560716611,357955,2095
X,1560716611,357062,1543
X,1560716612,357573,3149
X,1560716613,358957,954
X,1560716613,358475,2064
X,1560716614,357694,1515
