P,1559253399,5266
P,1559253428,5269
P,1559253458,5267
P,1559253487,5266
P,1559253516,5267
P,1559253545,5269
P,1559253575,5267
P,1559253604,5268
P,1559253634,5268
P,1559253664,5269
P,1559253693,5267
P,1559253722,5269
D,1559253728,261120
R,1559253728,5C00DDFC91
R,1559253728,5C00DDFC91
R,1559253728,5C00DDFC91
X,1559253730,353321,7154
X,1559253730,353728,17888
X,1559253731,353539,7416
X,1559253731,354217,4541
X,1559253732,353556,13394
X,1559253732,356505,13644
X,1559253733,354443,11158
X,1559253734,354121,9205
X,1559253734,353905,9490
X,1559253735,353891,12684
X,1559253735,354525,9855
X,1559253736,355177,14786
X,1559253736,355787,15450
X,1559253737,354257,8135
X,1559253738,354605,12864
X,1559253738,354399,2576
X,1559253739,354238,2077
X,1559253739,354007,4648
X,1559253740,352198,36346
X,1559253740,351617,10089
X,1559253741,354063,30599
X,1559253741,351860,42551
X,1559253742,353667,20418
X,1559253743,352704,25854
X,1559253743,352903,3135
X,1559253744,353065,1691
X,1559253744,353023,2473
X,1559253745,352995,2271
X,1559253745,353213,2214
X,1559253746,353215,1200
X,1559253747,353195,1683
X,1559253747,353119,1734
X,1559253748,353063,2756
X,1559253748,353040,1838
X,1559253749,353203,1159
X,1559253749,353317,1976
X,1559253750,353214,8013
X,1559253750,353069,2299
X,1559253750,353197,1781
X,1559253751,353351,1366
P,1559253751,5255
X,1559253751,353385,2576
X,1559253752,353178,3205
X,1559253752,353405,2272
X,1559253753,353310,1452
X,1559253754,353529,1328
X,1559253754,353608,2301
X,1559253755,353447,2959
X,1559253755,353651,1374
X,1559253756,353384,2121
X,1559253756,353475,1112
X,1559253757,353463,2448
X,1559253758,353227,2247
X,1559253758,353348,1904
X,1559253759,353221,2722
X,1559253759,353211,5555
X,1559253760,353150,13566
X,1559253760,353320,2327
X,1559253761,353312,2404
X,1559253762,353275,3063
X,1559253762,353152,1577
X,1559253763,353527,6723
X,1559253763,353378,1026
X,1559253764,353340,1910
X,1559253764,353248,2893
X,1559253765,353233,1120
X,1559253766,353573,7479
X,1559253766,350090,12969
X,1559253767,293288,63267
X,1559253767,147999,518
X,1559253768,147366,389
X,1559253768,147452,190
X,1559253769,147162,324
X,1559253769,146831,236
X,1559253770,146732,103
X,1559253771,146654,175
X,1559253771,146494,138
X,1559253772,146454,119
X,1559253772,146383,88
X,1559253773,146371,119
O,1559253773,146278,126
O,1559253774,146236,128
O,1559253775,146269,95
O,1559253775,146297,169
O,1559253776,146298,121
O,1559253776,146373,179
O,1559253777,146519,278
O,1559253777,146592,114
O,1559253778,146648,158
O,1559253779,146743,127
