,376118,34501
X,1558388733,374776,3306
X,1558388733,374601,1458
X,1558388734,374856,14895
X,1558388735,374522,2202
X,1558388735,374643,3586
X,1558388736,375099,3467
X,1558388736,374871,3809
X,1558388737,375335,3535
X,1558388737,374918,3837
X,1558388738,375222,1906
X,1558388739,375084,2716
X,1558388739,375114,877
X,1558388740,375066,659
X,1558388740,375075,3181
X,1558388741,374870,1660
X,1558388741,375256,812
X,1558388742,375154,652
X,1558388743,375208,509
X,1558388743,375321,796
X,1558388744,375331,474
X,1558388744,375229,743
X,1558388745,375046,845
X,1558388745,375185,741
X,1558388746,375228,1205
X,1558388747,375198,486
X,1558388747,375229,540
X,1558388748,375201,402
X,1558388748,375227,311
X,1558388749,375214,717
X,1558388749,375186,798
X,1558388750,375345,1134
X,1558388751,375251,590
X,1558388751,375257,604
A,1558388751,375489,3049
T,1558388751,2861
R,1558388751,5C00DDFC91
P,1558388753,5135
X,1558388753,375262,619
X,1558388754,375286,1206
X,1558388754,375280,690
X,1558388755,375230,482
X,1558388755,375173,611
X,1558388756,375113,849
X,1558388756,375185,496
X,1558388757,375330,1331
X,1558388758,375335,485
X,1558388758,375195,768
X,1558388759,375179,894
X,1558388759,375312,650
X,1558388760,375383,1142
X,1558388760,375464,804
X,1558388761,375486,824
X,1558388762,375422,671
X,1558388762,375492,728
X,1558388763,375551,732
X,1558388763,375700,801
X,1558388764,375552,627
X,1558388764,375487,719
X,1558388765,375448,540
X,1558388766,375356,806
A,1558388766,375361,587
T,1558388766,2861
R,1558388766,5C00DDFC91
X,1558388768,375530,727
X,1558388768,375534,537
X,1558388769,375449,610
X,1558388769,375520,572
X,1558388770,375572,799
X,1558388770,375662,1080
X,1558388771,375540,505
X,1558388771,375495,490
X,1558388771,375535,487
X,1558388772,375486,593
X,1558388772,375569,534
X,1558388773,375638,949
X,1558388773,375593,934
X,1558388774,375580,625
X,1558388774,375556,403
X,1558388775,375526,709
X,1558388776,375616,912
X,1558388776,375443,844
X,1558388777,375536,796
X,1558388777,375569,759
X,1558388778,375558,473
A,1558388778,375542,195
T,1558388778,2861
R,1558388778,5C00DDFC91
X,1558388780,375619,414
X,1558388780,375535,414
X,1558388781,375590,480
X,1558388782,375588,351
P,1558388782,5169
X,1558388782,375530,507
X,1558388783,375613,533
X,1558388783,375663,1237
X,1558388784,375597,601
X,1558388784,375579,505
X,1558388785,375549,528
X,1558388786,375537,487
X,1558388786,375502,530
X,1558388787,375611,672
X,1558388787,375494,557
X,1558388788,375514,434
X,1558388788,375499,331
X,1558388789,375501,691
X,1558388790,375551,685
X,1558388790,375630,1003
X,1558388791,375576,622
X,1558388791,375568,423
X,1558388792,375483,350
A,1558388792,375551,136
T,1558388792,2861
