,398044,489
X,1553289011,398080,523
X,1553289012,398067,960
X,1553289012,398042,794
X,1553289013,398067,592
X,1553289013,398064,949
X,1553289014,398053,453
X,1553289014,398161,1942
X,1553289015,398019,845
X,1553289016,398104,662
X,1553289016,398085,796
X,1553289017,398260,820
X,1553289017,398205,766
X,1553289018,398279,538
X,1553289018,398158,974
A,1553289018,398091,327
T,1553289019,2830
R,1553289019,700D9B77F
X,1553289020,398432,1532
X,1553289021,398588,653
X,1553289022,398462,823
X,1553289022,398242,1700
X,1553289023,397953,2253
X,1553289023,397992,14427
X,1553289024,398339,2442
X,1553289024,398347,728
X,1553289025,398336,925
X,1553289025,398446,2268
X,1553289026,398295,1913
X,1553289027,398505,547
X,1553289027,398499,439
X,1553289028,398408,386
X,1553289028,398435,804
X,1553289029,397165,12988
X,1553289029,398480,8875
X,1553289030,398022,890
X,1553289031,398820,3625
X,1553289031,397361,4372
X,1553289032,397993,299
X,1553289032,398021,783
X,1553289033,398057,822
X,1553289033,398110,1010
X,1553289034,398290,20072
X,1553289034,398219,524
X,1553289034,398182,588
X,1553289035,398104,475
X,1553289035,398016,464
X,1553289036,397987,7703
P,1553289036,5040
X,1553289036,398052,2317
X,1553289037,398070,759
X,1553289038,398003,450
X,1553289038,397984,703
X,1553289039,398097,2346
X,1553289039,398157,6142
X,1553289040,398216,933
A,1553289040,398223,604
T,1553289040,2830
R,1553289040,700D9B77F
X,1553289042,398301,3130
X,1553289042,398000,2777
X,1553289043,398346,388
X,1553289044,398311,519
X,1553289044,398287,397
X,1553289045,398263,658
X,1553289045,398261,559
X,1553289046,398239,427
X,1553289046,398297,662
X,1553289047,398338,1421
X,1553289047,398666,1008
X,1553289048,398280,3230
X,1553289049,398484,647
X,1553289049,398512,300
X,1553289050,398371,4377
X,1553289050,398382,1327
X,1553289051,398235,908
X,1553289051,398136,2944
X,1553289052,398473,594
X,1553289053,398454,216
X,1553289053,398419,289
X,1553289054,398401,660
X,1553289054,398247,900
X,1553289055,398310,2862
X,1553289055,398507,722
X,1553289056,398355,808
X,1553289057,398249,478
X,1553289057,398276,680
X,1553289058,397699,5429
X,1553289058,398539,1759
X,1553289059,398413,958
A,1553289059,398351,277
T,1553289059,2830
R,1553289059,700D9B77F
X,1553289061,398439,1570
X,1553289061,398490,378
X,1553289062,398492,662
X,1553289063,398404,776
X,1553289063,398419,597
X,1553289064,398452,970
X,1553289064,398439,290
X,1553289065,398437,428
X,1553289065,398451,732
