23,5072
P,1564202802,5072
P,1564202832,5072
P,1564202861,5072
P,1564202891,5071
P,1564202921,5071
P,1564202950,5072
P,1564202979,5073
P,1564203008,5072
P,1564203038,5073
D,1564203044,178688
D,1564203045,185344
D,1564203047,187392
P,1564203067,5075
P,1564203096,5071
P,1564203126,5071
P,1564203155,5073
P,1564203185,5068
P,1564203214,5071
P,1564203244,5073
P,1564203273,5069
P,1564203302,5073
P,1564203331,5072
P,1564203361,5071
P,1564203390,5070
P,1564203419,5071
P,1564203449,5072
P,1564203479,5072
P,1564203508,5072
P,1564203537,5071
P,1564203567,5071
P,1564203596,5074
P,1564203625,5073
P,1564203655,5071
P,1564203684,5071
P,1564203713,5073
P,1564203742,5073
P,1564203773,5071
P,1564203802,5073
P,1564203831,5072
P,1564203861,5072
P,1564203890,5073
P,1564203919,5071
P,1564203948,5071
P,1564203978,5069
P,1564204007,5072
P,1564204036,5072
P,1564204067,5071
P,1564204096,5068
P,1564204125,5071
P,1564204154,5072
P,1564204184,5073
P,1564204213,5072
P,1564204242,5071
P,1564204272,5071
P,1564204301,5071
P,1564204330,5068
P,1564204360,5071
P,1564204390,5070
P,1564204419,5071
P,1564204448,5073
P,1564204478,5071
P,1564204507,5071
P,1564204536,5072
P,1564204565,5072
P,1564204595,5071
P,1564204624,5072
P,1564204654,5072
P,1564204684,5072
P,1564204713,5069
P,1564204742,5072
P,1564204771,5073
P,1564204801,5071
P,1564204830,5072
P,1564204859,5071
P,1564204889,5066
P,1564204918,5072
P,1564204948,5070
P,1564204977,5071
P,1564205007,5073
P,1564205036,5072
P,1564205065,5072
P,1564205094,5073
P,1564205124,5071
O,1564205147,150121,549
