023,5139
P,1561097253,5141
P,1561097282,5142
P,1561097311,5141
P,1561097341,5140
P,1561097370,5140
P,1561097399,5142
P,1561097429,5138
P,1561097458,5140
P,1561097487,5141
P,1561097517,5140
P,1561097547,5139
P,1561097576,5142
P,1561097605,5141
P,1561097635,5138
P,1561097664,5138
P,1561097693,5140
P,1561097722,5142
P,1561097752,5141
P,1561097781,5141
P,1561097811,5141
P,1561097840,5141
P,1561097870,5141
P,1561097899,5141
P,1561097928,5143
P,1561097958,5142
P,1561097987,5141
P,1561098016,5141
P,1561098045,5141
P,1561098075,5141
P,1561098105,5142
P,1561098134,5142
P,1561098164,5140
P,1561098193,5132
P,1561098222,5142
P,1561098251,5142
P,1561098281,5141
P,1561098310,5140
P,1561098339,5142
P,1561098369,5140
P,1561098399,5140
P,1561098428,5141
P,1561098457,5141
P,1561098487,5142
P,1561098516,5141
P,1561098545,5141
P,1561098575,5141
P,1561098604,5141
P,1561098633,5141
P,1561098662,5142
P,1561098693,5139
P,1561098722,5140
P,1561098751,5141
P,1561098781,5141
P,1561098810,5142
P,1561098839,5141
P,1561098868,5142
P,1561098898,5142
P,1561098927,5143
P,1561098956,5141
P,1561098987,5142
P,1561099016,5143
P,1561099045,5142
P,1561099074,5140
P,1561099104,5141
P,1561099133,5142
P,1561099162,5141
P,1561099192,5141
P,1561099221,5140
P,1561099250,5141
P,1561099280,5143
P,1561099310,5142
P,1561099339,5142
P,1561099368,5141
P,1561099398,5143
P,1561099427,5143
P,1561099456,5141
P,1561099485,5142
P,1561099515,5142
P,1561099544,5141
P,1561099574,5143
P,1561099603,5141
P,1561099633,5140
P,1561099662,5138
P,1561099691,5143
P,1561099721,5142
P,1561099750,5142
P,1561099779,5141
P,1561099808,5142
P,1561099838,5140
P,1561099869,5143
P,1561099898,5142
P,1561099928,5139
P,1561099957,5142
P,1561099986,5142
P,1561100015,5141
P,1561100045,5141
P,1561100074,5140
P,1561100103,5142
P,1561100133,5142
P,1561100163,5143
