R,1554517267,5C00DDFC91
X,1554517269,399685,450
X,1554517269,399527,513
X,1554517270,399382,531
X,1554517271,399521,516
X,1554517271,399549,344
X,1554517272,399622,7410
P,1554517272,4713
X,1554517272,399776,852
X,1554517273,399631,1060
X,1554517273,399799,643
X,1554517274,399746,663
X,1554517275,399735,645
X,1554517275,399635,407
X,1554517276,399648,741
X,1554517276,399661,481
X,1554517277,399701,571
X,1554517277,399706,514
X,1554517278,399538,554
X,1554517279,399670,423
X,1554517279,399658,605
X,1554517280,399808,586
X,1554517280,399839,486
X,1554517281,399602,865
A,1554517281,399659,457
T,1554517281,2753
R,1554517281,5C00DDFC91
X,1554517283,399709,907
X,1554517283,399573,847
X,1554517284,399668,621
X,1554517284,399690,610
X,1554517285,399754,590
X,1554517286,399833,512
X,1554517286,399699,604
X,1554517287,399718,939
X,1554517287,399748,581
X,1554517288,399672,712
X,1554517288,399687,623
X,1554517289,399497,594
X,1554517290,399614,705
X,1554517290,399660,821
X,1554517291,399645,435
X,1554517291,399619,856
X,1554517292,399448,616
X,1554517292,399557,397
X,1554517293,399593,653
X,1554517294,399681,586
A,1554517294,399653,385
T,1554517294,2753
R,1554517294,5C00DDFC91
X,1554517295,399654,779
X,1554517295,399649,868
X,1554517296,399708,698
X,1554517296,399759,699
X,1554517297,399512,622
X,1554517297,399629,616
X,1554517298,399726,584
X,1554517299,399757,608
X,1554517299,399738,509
X,1554517300,399584,658
X,1554517300,399639,534
X,1554517301,399620,544
P,1554517301,4679
X,1554517301,399690,752
X,1554517302,399737,655
X,1554517302,399616,675
X,1554517303,399675,269
X,1554517304,399679,489
X,1554517304,399730,286
X,1554517305,399520,627
X,1554517305,399558,610
A,1554517305,399659,247
T,1554517305,2753
R,1554517306,5C00DDFC91
X,1554517307,399611,886
X,1554517308,399607,397
X,1554517308,399703,501
X,1554517309,399727,386
X,1554517310,399789,836
X,1554517310,399648,710
X,1554517311,399769,819
X,1554517311,399806,640
X,1554517312,399824,569
X,1554517312,399875,831
X,1554517313,399611,658
X,1554517314,399647,405
X,1554517314,399736,404
X,1554517315,399857,456
X,1554517315,399569,1181
X,1554517316,399627,679
X,1554517316,399779,723
X,1554517317,399826,464
X,1554517318,399869,759
X,1554517318,399768,935
X,1554517319,399758,656
A,1554517319,399741,268
T,1554517319,2753
R,1554517319,5C00DDFC91
X,1554517321,399912,546
X,1554517321,399635,621
X,1554517322,399868,538
X,1554517322,399952,492
X,1554517323,400001,576
X,1554517323,400018,589
X,1554517324,399886,1074
X,1554517325,399945,447
X,1554517325,399924,593
X,1554517326,399928,373
X,1554517326,400037,524
X,1554517327,399849,1330
X,1554517327,399958,505
X,1554517328,399978,714
X,1554517329,400011,635
X,1554517329,400014,685
X,1554517330,399806,538
X,1554517330,399827,530
X,1554517331,399890,658
P,1554517331,4712
X,1554517331,399805,509
X,1554517332,399936,500
X,1554517333,399614,1219
X,1554517333,399738,618
A,1554517333,399909,402
T,1554517333,2753
R,1554517333,5C00DDFC91
X,1554517335,399767,614
X,1554517335,399611,729
X,1554517335,399809,535
X,1554517336,399855,292
X,1554517336,399899,486
X,1554517337,399766,329
X,1554517338,399703,692
X,1554517338,399746,383
X,1554517339,399781,575
X,1554517339,399887,410
X,1554517340,399744,1028
X,1554517340,399764,519
X,1554517341,399852,629
X,1554517341,399937,443
X,1554517342,399965,413
X,1554517343,399680,990
X,1554517343,399861,649
