,5,149
O,1561837122,144245,122
O,1561837123,144265,112
O,1561837123,144274,101
O,1561837124,144267,96
O,1561837124,144294,129
O,1561837125,144296,108
O,1561837125,144276,137
O,1561837125,144285,80
O,1561837126,144297,75
O,1561837126,144333,108
O,1561837127,144306,80
O,1561837127,144325,100
O,1561837128,144318,101
O,1561837128,144323,121
O,1561837129,144327,146
O,1561837130,144302,143
O,1561837130,144293,190
O,1561837131,144286,97
O,1561837131,144287,132
O,1561837132,144289,86
O,1561837132,144278,152
O,1561837133,144290,164
O,1561837133,144294,129
O,1561837134,144261,104
O,1561837135,144292,127
O,1561837135,144273,163
O,1561837136,144265,165
O,1561837136,144282,135
O,1561837137,144282,97
O,1561837137,144256,92
O,1561837138,144262,105
P,1561837139,5137
O,1561837139,144268,85
O,1561837139,144282,98
O,1561837140,144270,132
O,1561837140,144269,117
O,1561837141,144248,141
O,1561837141,144254,120
O,1561837142,144237,89
O,1561837143,144265,92
O,1561837143,144254,92
O,1561837144,144234,69
O,1561837144,144238,70
O,1561837145,144248,131
O,1561837145,144253,130
O,1561837146,144253,114
O,1561837147,144259,96
O,1561837147,144284,163
O,1561837148,144267,85
O,1561837148,144288,140
O,1561837149,144297,75
O,1561837149,144290,114
O,1561837150,144296,81
O,1561837151,144256,93
O,1561837151,144278,110
O,1561837152,144283,83
O,1561837152,144269,133
O,1561837153,144274,98
O,1561837153,144257,90
O,1561837154,144274,124
O,1561837155,144255,64
O,1561837155,144277,119
O,1561837156,144274,87
O,1561837156,144255,115
O,1561837157,144253,157
O,1561837157,144253,129
O,1561837158,144239,96
O,1561837159,144255,73
O,1561837159,144261,92
O,1561837160,144244,75
O,1561837160,144259,87
O,1561837161,144266,121
O,1561837161,144257,95
