,1559167352,366352,1538
X,1559167352,366639,632
X,1559167353,366590,786
X,1559167354,366575,509
X,1559167354,366622,912
X,1559167355,366694,417
X,1559167355,366601,543
X,1559167356,366687,623
X,1559167356,366615,515
X,1559167357,366594,488
X,1559167358,366510,625
X,1559167358,366565,666
X,1559167359,366509,502
X,1559167359,366488,713
X,1559167360,366607,338
A,1559167360,366531,479
T,1559167360,2848
R,1559167360,5C00DDFC91
X,1559167362,366547,574
X,1559167362,366619,495
X,1559167363,366635,1029
X,1559167364,366615,681
X,1559167364,366586,463
X,1559167365,366518,677
X,1559167365,366484,735
X,1559167366,366612,484
X,1559167366,366616,756
X,1559167367,366730,654
X,1559167368,366678,537
X,1559167368,366625,722
X,1559167369,366459,744
X,1559167369,366463,4729
X,1559167370,366445,378
X,1559167370,366307,995
X,1559167371,366333,595
X,1559167372,366153,443
X,1559167372,366083,558
X,1559167373,365961,402
X,1559167373,365797,4195
X,1559167374,365797,1673
X,1559167374,366129,819
X,1559167375,365878,603
A,1559167375,366418,852
T,1559167375,2848
R,1559167375,5C00DDFC91
X,1559167377,365995,539
X,1559167377,365967,894
X,1559167378,365995,927
X,1559167379,365932,350
X,1559167379,366125,518
X,1559167380,366113,247
X,1559167380,366258,584
P,1559167381,5262
X,1559167381,366229,958
X,1559167381,366108,570
X,1559167382,366538,655
X,1559167383,366707,421
X,1559167383,366529,536
X,1559167384,366463,678
X,1559167384,366163,1198
X,1559167385,366147,864
X,1559167385,366226,856
X,1559167386,366740,566
X,1559167386,366949,560
X,1559167386,366505,901
X,1559167387,366439,907
X,1559167387,366169,649
A,1559167387,366306,1017
T,1559167387,2848
R,1559167388,5C00DDFC91
X,1559167389,366020,564
X,1559167390,366097,480
X,1559167390,366077,380
X,1559167391,366117,763
X,1559167391,365980,586
X,1559167392,365736,418
X,1559167393,365492,705
X,1559167393,365757,1082
X,1559167394,365555,932
X,1559167394,365065,1207
X,1559167395,364835,531
X,1559167395,365167,294
X,1559167396,365662,1279
X,1559167397,365846,767
X,1559167397,366090,504
X,1559167398,366221,925
X,1559167398,365814,1641
X,1559167399,366142,637
X,1559167399,366209,383
X,1559167400,366268,552
X,1559167401,366363,836
X,1559167401,366337,918
X,1559167402,366249,600
X,1559167402,366212,541
A,1559167402,365950,1528
T,1559167402,2848
R,1559167403,5C00DDFC91
X,1559167404,366189,976
X,1559167405,366244,662
X,1559167405,366216,751
X,1559167406,366314,517
X,1559167407,366235,602
X,1559167407,366130,693
X,1559167408,366117,668
