,370188,816
X,1558737951,370039,1006
X,1558737952,370273,965
X,1558737952,370250,1005
X,1558737953,370342,867
A,1558737953,370326,344
T,1558737953,2899
U,1558737953,64657
X,1558737955,370424,2104
X,1558737955,370180,960
X,1558737956,370266,884
X,1558737956,370118,1135
X,1558737956,370406,951
X,1558737957,370221,1177
X,1558737957,370242,1053
X,1558737958,370734,15241
X,1558737958,368941,18868
X,1558737959,365728,33851
X,1558737960,372075,27564
X,1558737960,369651,31805
X,1558737961,221799,460
X,1558737961,146819,1308
X,1558737962,146257,320
X,1558737962,146000,867
X,1558737963,145808,298
X,1558737964,145681,386
X,1558737964,145579,270
X,1558737965,145468,123
X,1558737965,145392,135
X,1558737966,145309,139
X,1558737966,145262,94
X,1558737967,145213,65
O,1558737968,145166,94
P,1558737968,5388
O,1558737968,145118,81
O,1558737969,145059,73
O,1558737969,145034,167
O,1558737970,145011,186
O,1558737970,145004,74
O,1558737971,144941,132
O,1558737972,144905,108
O,1558737972,144907,86
O,1558737973,144878,102
O,1558737973,144860,150
O,1558737974,144804,146
O,1558737974,144793,126
O,1558737975,144747,152
O,1558737976,144714,68
O,1558737976,144683,203
O,1558737977,144636,131
O,1558737977,144614,154
O,1558737978,144673,78
O,1558737978,144636,100
O,1558737979,144608,71
O,1558737979,144622,134
O,1558737980,144575,141
O,1558737981,144528,147
O,1558737981,144542,128
O,1558737982,144579,119
O,1558737982,144557,102
O,1558737983,144540,76
O,1558737983,144527,135
O,1558737984,144529,137
O,1558737985,144550,137
O,1558737985,144565,122
O,1558737986,144576,61
O,1558737986,144600,113
O,1558737987,144604,153
O,1558737987,144591,132
O,1558737988,144522,139
O,1558737989,144509,114
O,1558737989,144594,101
O,1558737990,144611,71
O,1558737990,144588,114
O,1558737991,144494,162
O,1558737991,144450,69
O,1558737992,144428,80
O,1558737993,144489,155
O,1558737993,144548,90
O,1558737994,144735,202
O,1558737994,144717,197
O,1558737995,144706,99
O,1558737995,144723,105
O,1558737996,144535,167
O,1558737997,144510,138
O,1558737997,144376,252
O,1558737997,144319,124
P,1558737997,5405
O,1558737997,144270,92
O,1558737998,144232,96
O,1558737998,144240,139
O,1558737999,144268,117
O,1558738000,144281,104
O,1558738000,144296,94
O,1558738001,144290,63
O,1558738001,144241,143
O,1558738002,144264,122
O,1558738002,144285,87
O,1558738003,144242,120
O,1558738004,144225,59
O,1558738004,144241,165
O,1558738005,144228,80
O,1558738005,144236,89
O,1558738006,144226,123
O,1558738006,144232,81
O,1558738007,144246,82
O,1558738007,144240,102
O,1558738008,144255,75
