H,1553833857,147519
T,1553833857,2781
R,1553833857,5C00DDFC91
X,1553833859,390945,2165
X,1553833860,390947,2715
X,1553833860,391079,816
X,1553833861,390972,669
X,1553833861,391165,1653
X,1553833862,391146,718
P,1553833862,4928
X,1553833862,390923,836
X,1553833863,391157,1533
X,1553833864,391023,395
X,1553833864,391022,873
X,1553833865,391384,1781
X,1553833865,391213,455
X,1553833866,390960,968
X,1553833866,391265,1592
X,1553833867,391168,840
X,1553833868,390942,783
X,1553833868,391162,1321
X,1553833869,390981,887
X,1553833869,390782,441
X,1553833870,390940,1584
X,1553833870,390828,521
X,1553833870,390781,749
X,1553833871,390823,1340
X,1553833871,391018,643
X,1553833872,390735,666
X,1553833872,390807,383
X,1553833873,391095,699
X,1553833873,390956,553
X,1553833874,390751,725
A,1553833874,390959,478
T,1553833874,2781
R,1553833874,5C00DDFC91
X,1553833876,390794,731
X,1553833877,390915,1792
X,1553833877,390956,565
X,1553833878,390794,574
X,1553833878,390738,783
X,1553833879,391011,1651
X,1553833879,390802,696
X,1553833880,390847,560
X,1553833881,390956,1241
X,1553833881,390940,659
X,1553833882,390837,772
X,1553833882,390866,1627
X,1553833883,391011,702
X,1553833883,390828,686
X,1553833884,390798,510
X,1553833885,391193,820
X,1553833885,391038,1016
X,1553833886,390899,631
X,1553833886,391206,1512
X,1553833887,391068,665
X,1553833887,390774,788
X,1553833888,391258,1520
X,1553833888,390990,643
X,1553833889,390911,444
X,1553833890,391115,1748
X,1553833890,390974,669
X,1553833891,390790,714
X,1553833891,391010,1431
P,1553833892,4930
X,1553833892,391098,596
A,1553833892,390902,455
T,1553833892,2781
R,1553833892,5C00DDFC91
X,1553833894,390969,525
X,1553833894,390814,707
X,1553833895,390707,817
X,1553833896,391022,1044
X,1553833896,390929,668
X,1553833897,390842,568
X,1553833897,390826,1279
X,1553833898,390832,521
X,1553833898,390731,461
X,1553833899,390811,736
X,1553833900,390960,1019
X,1553833900,390862,607
X,1553833901,390847,551
X,1553833901,390881,1919
X,1553833902,391111,472
X,1553833902,390947,840
X,1553833903,391006,392
X,1553833904,391140,1593
X,1553833904,391005,596
X,1553833905,390965,600
X,1553833905,390920,1054
X,1553833906,391114,761
X,1553833906,390967,681
X,1553833907,390991,405
X,1553833908,391170,1747
X,1553833908,391023,429
X,1553833909,390908,1266
X,1553833909,390857,3080
X,1553833910,390663,1479
X,1553833910,390631,938
A,1553833910,390905,483
T,1553833910,2781
R,1553833911,5C00DDFC91
X,1553833911,390460,484
X,1553833912,390859,1050
X,1553833912,390903,1495
X,1553833913,390736,1002
X,1553833914,390890,600
X,1553833914,390794,477
X,1553833915,390748,639
X,1553833915,390929,1082
X,1553833916,390818,474
X,1553833916,390789,837
X,1553833917,390842,1672
X,1553833918,390912,1107
X,1553833918,390798,725
X,1553833919,390782,459
X,1553833919,390945,1571
X,1553833920,390804,450
X,1553833920,390684,678
P,1553833921,4931
X,1553833921,390696,633
X,1553833922,390824,1001
X,1553833922,390754,609
X,1553833923,390695,477
X,1553833923,390726,590
X,1553833924,391048,702
X,1553833924,390918,430
X,1553833925,390842,558
X,1553833926,391014,1226
X,1553833926,390950,444
X,1553833927,390844,375
X,1553833927,390891,490
A,1553833927,390796,588
T,1553833927,2781
R,1553833928,5C00DDFC91
X,1553833929,390866,557
X,1553833930,391059,1335
X,1553833930,390886,460
X,1553833931,390767,575
X,1553833931,390955,515
X,1553833932,391262,996
X,1553833933,391021,1148
X,1553833933,391017,409
X,1553833934,391133,853
X,1553833934,391010,622
X,1553833935,391001,720
X,1553833935,391116,1097
X,1553833936,391109,751
X,1553833937,390866,485
X,1553833937,390860,614
X,1553833938,391160,697
X,1553833938,390849,783
X,1553833939,390815,452
X,1553833939,391005,1007
X,1553833940,391110,515
X,1553833941,390856,514
X,1553833941,390951,536
X,1553833942,390905,709
X,1553833942,390830,480
A,1553833942,390960,495
T,1553833942,2781
R,1553833943,5C00DDFC91
X,1553833944,390881,744
X,1553833945,390713,525
X,1553833945,390771,744
X,1553833946,390800,985
X,1553833947,390719,638
X,1553833947,390766,457
X,1553833948,390672,308
X,1553833948,390786,793
X,1553833949,390714,488
X,1553833949,390686,551
X,1553833950,391385,4755
X,1553833950,390946,3704
