,1554655757,147567,90
O,1554655758,147580,71
O,1554655758,147587,107
O,1554655759,147571,69
O,1554655759,147546,88
O,1554655760,147543,101
O,1554655760,147519,96
O,1554655761,147531,163
O,1554655762,147557,90
O,1554655762,147553,84
O,1554655763,147557,126
O,1554655763,147577,85
O,1554655764,147581,114
O,1554655764,147622,64
O,1554655765,147610,83
O,1554655766,147595,84
O,1554655766,147591,139
O,1554655767,147585,150
O,1554655767,147597,94
O,1554655768,147590,76
O,1554655768,147565,150
O,1554655769,147568,111
O,1554655770,147548,71
P,1554655770,4721
O,1554655770,147569,101
O,1554655771,147541,78
O,1554655771,147572,103
O,1554655772,147555,119
O,1554655772,147547,98
O,1554655772,147590,111
O,1554655773,147574,107
O,1554655773,147599,74
O,1554655774,147575,96
O,1554655774,147554,84
O,1554655775,147568,54
O,1554655775,147550,124
O,1554655776,147538,95
O,1554655777,147547,127
O,1554655777,147564,122
O,1554655778,147576,96
O,1554655778,147550,90
O,1554655779,147560,124
O,1554655779,147568,86
O,1554655780,147499,93
O,1554655781,147525,81
O,1554655781,147526,118
O,1554655782,147534,79
O,1554655782,147527,124
O,1554655783,147530,138
O,1554655783,147544,67
O,1554655784,147534,83
O,1554655784,147531,69
O,1554655785,147533,63
O,1554655786,147536,104
O,1554655786,147522,86
O,1554655787,147541,90
O,1554655787,147514,97
O,1554655788,147521,102
O,1554655788,147476,135
O,1554655789,147483,77
