
564013519,420666,8326
X,1564013519,420342,10129
X,1564013520,420636,1974
X,1564013520,420728,6559
X,1564013521,421540,9048
X,1564013521,420781,5203
X,1564013522,421195,7922
X,1564013523,421913,2769
X,1564013523,420291,8934
X,1564013524,419628,15525
X,1564013524,420636,12607
X,1564013525,420712,12871
X,1564013525,421638,9550
X,1564013526,421097,16715
X,1564013527,421315,13346
X,1564013527,421014,11896
X,1564013528,421409,13585
X,1564013528,420098,2780
X,1564013529,420647,2130
X,1564013529,420941,4197
X,1564013530,420271,11517
X,1564013531,420937,3227
X,1564013531,421841,7911
X,1564013532,418850,11939
X,1564013532,421243,35750
X,1564013533,420167,44404
X,1564013533,419226,27831
X,1564013534,419227,38957
X,1564013535,419455,42882
X,1564013535,420215,40123
X,1564013536,420836,32628
X,1564013536,421325,32918
X,1564013537,420461,29332
X,1564013537,421117,29334
X,1564013538,420448,32089
X,1564013538,420388,35129
X,1564013539,421236,33593
X,1564013540,421246,28552
X,1564013540,420308,35836
X,1564013541,420378,32823
X,1564013541,421402,5524
P,1564013541,5075
X,1564013541,421749,1298
X,1564013541,421716,1081
X,1564013542,421840,7682
X,1564013543,421207,2399
X,1564013543,420778,2534
X,1564013544,420913,2379
X,1564013544,419953,4865
X,1564013545,420209,2022
X,1564013545,420260,2833
X,1564013546,419076,12695
X,1564013547,420298,19042
X,1564013547,420035,5004
X,1564013548,420450,8701
X,1564013548,419877,5584
X,1564013549,419714,8566
X,1564013549,420324,7797
X,1564013550,421171,7129
X,1564013551,421585,11704
